801091147,,,,,,,,,,
Date,Sensor1 (S1),Sensor2 (S2),Level (AI_1),Level (AI_2),Level (AI_4),Level (AI_5),FlowMeter Total (DI_1),FlowMeter Total (DI_2),FlowMeter Total (DI_3),FlowMeter Total (DI_4)
,Blr1 TDS,Blr 2 TDS,WT-3459,WT-3730,WT-3516,PP-3060M,Blr 1 FW Meter,Blr 2 FW Meter,RO Make Up,Boiler Make Up
,µS,µS,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons
11/25/2011 17:08,948.41,946.18,100,128,110,115,124057072,95553376,13522739,10127977
11/25/2011 17:18,948.41,946.18,100,128,110,115,124057912,95554080,13522927,10128014
11/25/2011 17:28,948.41,946.18,100,128,110,115,124058768,95554792,13523098,10128089
11/25/2011 17:38,948.41,946.18,100,128,110,115,124059608,95555520,13523266,10128132
11/25/2011 17:48,948.41,946.18,100,128,110,115,124060464,95556224,13523432,10128200
11/25/2011 17:58,948.41,946.18,100,128,110,115,124061304,95556944,13523593,10128243
11/25/2011 18:08,948.41,946.18,100,128,110,115,124062144,95557664,13523756,10128286
11/25/2011 18:18,491.21,946.18,100,128,110,115,124063056,95558400,13523920,10128397
11/25/2011 18:28,492.05,946.18,100,128,110,115,124063952,95559128,13524083,10128543
11/25/2011 18:38,480.43,994.94,100,128,110,115,124064864,95559864,13524249,10128686
11/25/2011 18:48,476.15,952.99,100,128,110,115,124065784,95560640,13524431,10128896
11/25/2011 18:58,948.41,948.48,100,128,110,115,124066648,95561408,13524612,10129067
11/25/2011 19:08,948.41,946.75,100,128,110,115,124067496,95562168,13524792,10129177
11/25/2011 19:18,948.41,946.75,100,128,110,115,124068344,95562888,13524974,10129255
11/25/2011 19:28,948.41,946.75,100,128,110,115,124069184,95563592,13525158,10129307
11/25/2011 19:38,948.41,946.75,100,128,110,115,124070024,95564296,13525343,10129346
11/25/2011 19:48,948.41,946.75,100,128,110,115,124070872,95565008,13525527,10129383
11/25/2011 19:58,948.41,946.75,100,128,110,115,124071704,95565712,13525696,10129420
11/25/2011 20:08,948.41,946.75,100,128,110,115,124072552,95566440,13525823,10129482
11/25/2011 20:18,948.41,946.75,100,128,110,115,124073384,95567144,13525824,10129527
11/25/2011 20:28,948.41,946.75,100,128,110,115,124074224,95567856,13525824,10129566
11/25/2011 20:38,948.41,946.75,100,128,110,115,124075088,95568576,13525824,10129621
11/25/2011 20:48,948.41,946.75,100,128,110,115,124075936,95569304,13525824,10129674
11/25/2011 20:58,485.77,946.75,100,128,110,115,124076824,95570040,13525824,10129720
11/25/2011 21:08,479.98,957.4,100,128,110,114,124077728,95570792,13525824,10129901
11/25/2011 21:18,948.96,919.94,100,128,110,115,124078648,95571592,13525824,10130140
11/25/2011 21:28,948.96,949.98,100,128,110,114,124079488,95572296,13525824,10130229
11/25/2011 21:38,948.96,949.98,100,128,110,114,124080336,95573008,13525824,10130269
11/25/2011 21:48,948.96,949.98,100,128,110,114,124081176,95573704,13525824,10130306
11/25/2011 21:58,948.96,949.98,100,128,110,114,124082024,95574408,13525824,10130371
11/25/2011 22:08,948.96,949.98,100,128,110,114,124082872,95575112,13525824,10130418
11/25/2011 22:18,948.96,949.98,100,128,110,114,124083720,95575816,13525824,10130468
11/25/2011 22:28,948.96,949.98,100,128,110,114,124084576,95576544,13525824,10130472
11/25/2011 22:38,948.96,949.98,100,128,110,114,124085432,95577264,13525824,10130518
11/25/2011 22:48,948.96,949.98,100,128,110,114,124086264,95577952,13525824,10130593
11/25/2011 22:58,948.96,949.98,100,128,110,114,124087104,95578664,13525824,10130631
11/25/2011 23:08,948.96,949.98,100,128,110,114,124087936,95579352,13525824,10130743
11/25/2011 23:18,1257.79,949.98,100,128,110,114,124088784,95580064,13525824,10130780
11/25/2011 23:28,968.25,951.17,100,128,110,114,124089664,95580784,13525824,10130914
11/25/2011 23:38,963.66,947.12,100,128,110,114,124090576,95581560,13525824,10131128
11/25/2011 23:48,957.61,947.12,100,128,110,114,124091464,95582272,13525824,10131292
11/25/2011 23:58,917.81,947.12,99,128,110,114,124092352,95582992,13525824,10131366
11/26/2011 0:08,943.74,947.12,100,127,110,114,124093216,95583712,13525902,10131479
11/26/2011 0:18,943.74,947.12,100,127,110,114,124094056,95584432,13526091,10131516
11/26/2011 0:28,943.74,947.12,100,127,110,114,124094888,95585120,13526279,10131668
11/26/2011 0:38,943.74,947.12,100,127,110,114,124095728,95585848,13526466,10131705
11/26/2011 0:48,943.74,947.12,100,127,110,114,124096560,95586536,13526636,10131742
11/26/2011 0:58,943.74,947.12,100,127,110,114,124097392,95587232,13526805,10131779
11/26/2011 1:08,943.74,947.12,99,127,110,114,124098240,95587928,13526971,10131817
11/26/2011 1:18,943.74,947.12,99,127,110,114,124099072,95588640,13527132,10131876
11/26/2011 1:28,943.74,947.12,100,127,110,114,124099912,95589344,13527292,10131926
11/26/2011 1:38,943.74,991.01,100,127,110,114,124100736,95590064,13527453,10131964
11/26/2011 1:48,943.74,960.15,100,127,111,114,124101608,95590864,13527616,10132062
11/26/2011 1:58,943.74,945.15,100,127,111,114,124102472,95591640,13527785,10132172
11/26/2011 2:08,483.26,945.15,100,127,111,114,124103368,95592384,13527966,10132213
11/26/2011 2:18,948.83,945.15,100,127,111,114,124104280,95593136,13528148,10132332
11/26/2011 2:28,948.83,945.15,100,127,111,114,124105144,95593880,13528328,10132397
11/26/2011 2:38,948.83,945.15,100,127,111,115,124106000,95594632,13528511,10132493
11/26/2011 2:48,948.83,945.15,100,127,111,115,124106880,95595408,13528695,10132537
11/26/2011 2:58,948.83,945.15,100,127,111,115,124107728,95596144,13528851,10132601
11/26/2011 3:08,948.83,945.15,100,127,111,115,124108592,95596872,13528851,10132638
11/26/2011 3:18,948.83,945.15,100,127,111,115,124109456,95597616,13528851,10132770
11/26/2011 3:28,948.83,945.15,100,127,111,115,124110288,95598328,13528851,10132821
11/26/2011 3:38,948.83,945.15,100,127,111,115,124111120,95599024,13528851,10132858
11/26/2011 3:48,948.83,945.15,100,127,111,115,124111960,95599752,13528851,10132896
11/26/2011 3:58,948.83,957.97,100,127,111,115,124112808,95600496,13528851,10132980
11/26/2011 4:08,948.83,940.85,100,127,111,115,124113648,95601264,13528851,10133128
11/26/2011 4:18,1075.36,938.58,100,127,111,115,124114512,95601984,13528851,10133182
11/26/2011 4:28,483.9,938.58,99,127,111,114,124115432,95602712,13528851,10133339
11/26/2011 4:38,478.8,938.58,99,127,110,114,124116320,95603400,13528851,10133469
11/26/2011 4:48,476.72,938.58,99,127,110,114,124117224,95604112,13528851,10133627
11/26/2011 4:58,943.54,938.58,99,127,110,114,124118088,95604816,13528851,10133719
11/26/2011 5:08,943.54,938.58,99,127,110,114,124118928,95605512,13528851,10133770
11/26/2011 5:18,943.54,938.58,99,127,110,114,124119768,95606232,13528851,10133844
11/26/2011 5:28,943.54,938.58,99,127,110,114,124120608,95606920,13528851,10133892
11/26/2011 5:38,943.54,938.58,99,127,110,114,124121432,95607608,13528851,10133959
11/26/2011 5:48,943.54,938.58,99,127,110,114,124122272,95608312,13528851,10134008
11/26/2011 5:58,943.54,938.58,99,127,110,114,124123096,95609024,13528851,10134058
11/26/2011 6:08,943.54,938.58,99,127,110,114,124123936,95609728,13528851,10134095
11/26/2011 6:18,943.54,955.33,99,127,110,114,124124768,95610480,13528851,10134228
11/26/2011 6:28,943.54,955.8,99,127,110,114,124125624,95611280,13528855,10134355
11/26/2011 6:38,943.54,950.9,99,127,110,114,124126464,95612056,13529066,10134502
11/26/2011 6:48,943.54,946.98,99,127,110,114,124127288,95612760,13529268,10134561
11/26/2011 6:58,942.82,946.98,99,127,110,114,124128144,95613480,13529471,10134644
11/26/2011 7:08,942.82,946.98,99,127,111,114,124128976,95614192,13529689,10134682
11/26/2011 7:18,942.82,946.98,99,127,111,113,124129816,95614888,13529905,10134749
11/26/2011 7:28,942.82,946.98,99,127,111,114,124130640,95615576,13530121,10134800
11/26/2011 7:38,942.82,946.98,99,127,111,115,124131480,95616296,13530339,10134841
11/26/2011 7:48,942.82,946.98,99,127,111,115,124132312,95617008,13530557,10134907
11/26/2011 7:58,942.82,946.98,99,127,111,115,124133168,95617720,13530777,10134944
11/26/2011 8:08,942.82,946.98,99,127,111,114,124134000,95618416,13530996,10134990
11/26/2011 8:18,942.82,946.98,99,127,111,114,124134872,95619144,13531037,10135029
11/26/2011 8:28,942.82,946.98,99,127,111,114,124135720,95619880,13531037,10135067
11/26/2011 8:38,942.82,946.98,99,127,111,114,124136576,95620608,13531037,10135106
11/26/2011 8:48,942.82,958.45,99,127,111,114,124137424,95621352,13531037,10135227
11/26/2011 8:58,521.9,957.19,99,127,111,114,124138296,95622136,13531037,10135388
11/26/2011 9:08,497.71,944.36,99,127,111,114,124139200,95622880,13531037,10135584
11/26/2011 9:18,507.63,944.36,99,127,111,114,124140104,95623592,13531037,10135715
11/26/2011 9:28,492.77,944.36,99,127,111,114,124141000,95624296,13531037,10135840
11/26/2011 9:38,490.68,944.36,99,127,111,114,124141888,95625000,13531037,10135956
11/26/2011 9:48,489.14,944.36,99,127,111,114,124142800,95625720,13531037,10136109
11/26/2011 9:58,486.41,944.36,99,127,111,114,124143712,95626464,13531037,10136198
11/26/2011 10:08,479.1,944.36,99,127,111,114,124144664,95627232,13531037,10136273
11/26/2011 10:18,942.77,944.36,99,127,111,114,124145568,95627952,13531037,10136423
11/26/2011 10:28,942.77,944.36,99,127,111,114,124146424,95628688,13531037,10136517
11/26/2011 10:38,942.77,944.36,99,127,111,114,124147264,95629384,13531037,10136648
11/26/2011 10:48,942.77,944.36,99,127,111,113,124148104,95630112,13531037,10136685
11/26/2011 10:58,942.77,944.36,99,127,110,113,124148944,95630800,13531037,10136722
11/26/2011 11:08,942.77,969.22,99,127,110,113,124149768,95631520,13531037,10136796
11/26/2011 11:18,942.77,957.74,99,127,110,113,124150608,95632272,13531037,10136992
11/26/2011 11:28,942.77,954.99,99,127,110,113,124151440,95633016,13531037,10137131
11/26/2011 11:38,942.77,949.32,99,127,110,113,124152280,95633752,13531037,10137260
11/26/2011 11:48,942.77,949.32,99,127,110,113,124153104,95634432,13531037,10137322
11/26/2011 11:58,942.77,949.32,99,127,110,113,124153928,95635120,13531037,10137362
11/26/2011 12:08,942.77,949.32,99,127,110,113,124154760,95635800,13531037,10137414
11/26/2011 12:18,516.12,949.32,99,127,110,113,124155608,95636480,13531037,10137493
11/26/2011 12:28,483.96,949.32,99,127,110,113,124156496,95637160,13531037,10137614
11/26/2011 12:38,481.78,949.32,99,127,110,113,124157384,95637840,13531037,10137738
11/26/2011 12:48,478.92,949.32,99,127,110,113,124158272,95638536,13531037,10137890
11/26/2011 12:58,478.43,949.32,99,127,110,113,124159144,95639216,13531067,10138004
11/26/2011 13:08,948.53,949.32,100,127,110,113,124160024,95639944,13531243,10138090
11/26/2011 13:18,948.53,949.32,99,127,110,113,124160856,95640648,13531410,10138160
11/26/2011 13:28,948.53,949.32,99,127,110,113,124161688,95641352,13531574,10138196
11/26/2011 13:38,948.53,976.86,99,127,110,113,124162512,95642072,13531738,10138300
11/26/2011 13:48,948.53,948.18,99,127,110,113,124163352,95642848,13531898,10138391
11/26/2011 13:58,948.53,930.13,99,127,110,113,124164200,95643616,13532059,10138528
11/26/2011 14:08,948.53,947.57,99,127,110,113,124165032,95644384,13532221,10138729
11/26/2011 14:18,948.53,946.34,99,127,110,113,124165848,95645088,13532383,10138799
11/26/2011 14:28,948.53,946.34,99,127,110,113,124166680,95645800,13532561,10138837
11/26/2011 14:38,948.53,946.34,99,127,110,113,124167504,95646528,13532742,10138890
11/26/2011 14:48,948.53,946.34,99,127,110,113,124168328,95647224,13532924,10138929
11/26/2011 14:58,948.53,946.34,99,127,110,113,124169152,95647912,13533105,10138975
11/26/2011 15:08,933.87,946.34,99,127,110,113,124170024,95648632,13533288,10139045
11/26/2011 15:18,481.43,946.34,99,127,110,113,124170928,95649368,13533473,10139204
11/26/2011 15:28,794.86,946.34,99,127,110,112,124171808,95650080,13533658,10139338
11/26/2011 15:38,949.88,946.34,99,127,110,112,124172688,95650776,13533841,10139446
11/26/2011 15:48,949.88,946.34,99,127,110,112,124173528,95651488,13534009,10139492
11/26/2011 15:58,949.88,946.34,99,127,110,112,124174360,95652168,13534176,10139572
11/26/2011 16:08,949.88,946.34,99,127,110,113,124175192,95652872,13534342,10139647
11/26/2011 16:18,949.88,972.31,99,127,110,113,124176024,95653616,13534506,10139761
11/26/2011 16:28,949.88,958.14,99,127,110,113,124176856,95654368,13534670,10139891
11/26/2011 16:38,949.88,955.01,99,127,110,113,124177688,95655112,13534833,10140031
11/26/2011 16:48,949.88,946.91,99,127,110,112,124178496,95655832,13534997,10140125
11/26/2011 16:58,949.88,946.91,99,127,110,112,124179336,95656536,13535174,10140170
11/26/2011 17:08,949.88,946.91,99,127,110,112,124180168,95657216,13535355,10140249
11/26/2011 17:18,949.88,946.91,99,127,110,112,124180992,95657904,13535537,10140287
11/26/2011 17:28,949.88,946.91,99,127,110,112,124181808,95658568,13535719,10140342
11/26/2011 17:38,508.91,946.91,99,127,110,112,124182656,95659264,13535902,10140381
11/26/2011 17:48,491.77,946.91,99,127,110,112,124183568,95659976,13536052,10140459
11/26/2011 17:58,487.61,946.91,99,127,110,112,124184480,95660688,13536052,10140623
11/26/2011 18:08,482.68,946.91,99,127,110,112,124185384,95661392,13536052,10140746
11/26/2011 18:18,479.55,946.91,99,127,110,112,124186288,95662112,13536052,10140898
11/26/2011 18:28,948.99,946.91,98,127,110,112,124187184,95662824,13536052,10141059
11/26/2011 18:38,948.99,946.91,99,127,110,112,124188024,95663520,13536052,10141103
11/26/2011 18:48,948.99,964.49,99,127,110,112,124188864,95664248,13536052,10141188
11/26/2011 18:58,948.99,958.19,99,127,110,112,124189688,95664992,13536052,10141338
11/26/2011 19:08,948.99,949.88,99,126,110,112,124190512,95665744,13536052,10141491
11/26/2011 19:18,948.99,946.84,99,126,110,112,124191352,95666432,13536052,10141539
11/26/2011 19:28,948.99,946.84,99,126,110,112,124192176,95667112,13536052,10141595
11/26/2011 19:38,948.99,946.84,99,126,110,112,124193016,95667808,13536052,10141654
11/26/2011 19:48,948.99,946.84,99,127,110,112,124193856,95668488,13536052,10141702
11/26/2011 19:58,948.99,946.84,99,127,110,112,124194688,95669168,13536052,10141741
11/26/2011 20:08,948.99,946.84,99,126,110,112,124195512,95669832,13536052,10141807
11/26/2011 20:18,948.99,946.84,99,127,110,112,124196360,95670528,13536052,10141845
11/26/2011 20:28,903.5,946.84,99,127,110,112,124197232,95671272,13536052,10141881
11/26/2011 20:38,495.92,946.84,99,127,110,112,124198128,95671976,13536052,10142028
11/26/2011 20:48,479.92,946.84,99,127,110,112,124199024,95672680,13536052,10142149
11/26/2011 20:58,949.57,946.84,99,126,110,112,124199808,95673184,13536052,10142322
11/26/2011 21:08,949.57,946.84,99,127,110,112,124200392,95673536,13536052,10142439
11/26/2011 21:18,949.57,946.46,99,127,110,112,124200928,95673896,13536052,10142621
11/26/2011 21:28,949.57,939.74,99,127,110,112,124201464,95674232,13536097,10142773
11/26/2011 21:38,949.57,939.74,99,127,110,112,124202000,95674504,13536325,10142846
11/26/2011 21:48,949.57,939.74,99,127,110,112,124202552,95674792,13536545,10142912
11/26/2011 21:58,949.57,939.74,98,127,110,112,124203096,95675096,13536764,10142994
11/26/2011 22:08,949.57,939.74,98,127,110,112,124203648,95675408,13536982,10143066
11/26/2011 22:18,949.57,939.74,99,126,110,112,124204208,95675744,13537199,10143179
11/26/2011 22:28,949.57,939.74,98,126,110,112,124204752,95676072,13537419,10143234
11/26/2011 22:38,949.57,939.74,98,126,110,112,124205344,95676400,13537638,10143271
11/26/2011 22:48,949.57,939.74,98,126,110,112,124205936,95676696,13537857,10143381
11/26/2011 22:58,986.38,939.74,98,126,110,112,124206536,95676968,13538076,10143476
11/26/2011 23:08,969.52,939.74,99,126,111,112,124207184,95677272,13538180,10143620
11/26/2011 23:18,972.09,939.74,99,126,111,112,124207840,95677552,13538380,10143788
11/26/2011 23:28,965.39,977.56,98,126,111,112,124208496,95677864,13538577,10143951
11/26/2011 23:38,961.68,946.99,98,126,111,112,124209160,95678168,13538774,10144160
11/26/2011 23:48,641.82,946.99,98,126,111,112,124209824,95678464,13538970,10144305
11/26/2011 23:58,949.36,946.99,99,126,111,112,124210480,95678752,13539166,10144490
11/27/2011 0:08,949.36,946.99,99,126,111,112,124211088,95679040,13539380,10144561
11/27/2011 0:18,949.36,946.99,99,126,111,113,124211704,95679312,13539594,10144664
11/27/2011 0:28,949.36,946.99,99,126,111,113,124212296,95679600,13539807,10144728
11/27/2011 0:38,949.36,946.99,99,127,111,113,124212904,95679872,13540022,10144841
11/27/2011 0:48,949.36,946.99,99,127,111,113,124213496,95680168,13540035,10144860
11/27/2011 0:58,949.36,946.99,99,127,111,113,124214096,95680432,13540035,10144961
11/27/2011 1:08,949.36,946.99,98,127,111,113,124214704,95680728,13540035,10144988
11/27/2011 1:18,949.36,946.99,99,127,111,113,124215296,95680992,13540035,10145069
11/27/2011 1:28,949.36,946.99,100,127,111,113,124215888,95681288,13540035,10145107
11/27/2011 1:38,949.36,974.67,100,127,111,113,124216496,95681632,13540035,10145185
11/27/2011 1:48,949.36,961.15,100,127,111,113,124217096,95681976,13540035,10145387
11/27/2011 1:58,513.64,957.3,100,127,111,113,124217696,95682344,13540035,10145500
11/27/2011 2:08,494.7,947.11,99,127,111,113,124218376,95682728,13540035,10145728
11/27/2011 2:18,488.88,945.95,99,127,111,113,124219056,95683032,13540035,10145918
11/27/2011 2:28,484.96,945.95,99,127,111,113,124219720,95683344,13540035,10146063
11/27/2011 2:38,484.88,945.95,99,127,111,113,124220384,95683624,13540035,10146215
11/27/2011 2:48,477.8,945.95,99,127,111,113,124221056,95683944,13540035,10146329
11/27/2011 2:58,477.51,945.95,99,127,111,113,124221728,95684232,13540035,10146524
11/27/2011 3:08,468.79,945.95,99,127,111,113,124222384,95684536,13540035,10146649
11/27/2011 3:18,944.94,945.95,99,127,111,113,124223048,95684832,13540145,10146822
11/27/2011 3:28,944.94,945.95,99,127,111,113,124223664,95685128,13540330,10146888
11/27/2011 3:38,944.94,945.95,99,127,111,113,124224264,95685416,13540510,10146973
11/27/2011 3:48,944.94,945.95,99,127,111,113,124224864,95685696,13540694,10146973
11/27/2011 3:58,944.94,945.95,99,127,111,113,124225472,95685976,13540878,10147065
11/27/2011 4:08,944.94,945.95,99,127,111,113,124226064,95686248,13541063,10147137
11/27/2011 4:18,944.94,966.77,99,127,111,113,124226664,95686608,13541247,10147287
11/27/2011 4:28,944.94,955.35,99,127,111,113,124227248,95686960,13541431,10147410
11/27/2011 4:38,944.94,943.74,99,127,111,113,124227856,95687336,13541614,10147448
11/27/2011 4:48,944.94,949.5,99,127,111,113,124228472,95687648,13541797,10147486
11/27/2011 4:58,944.94,949.5,99,127,111,113,124229064,95687960,13541962,10147523
11/27/2011 5:08,944.94,949.5,99,127,111,112,124229664,95688320,13542126,10147561
11/27/2011 5:18,1102.41,949.5,99,127,110,113,124230328,95688728,13542288,10147599
11/27/2011 5:28,497.48,949.5,99,127,111,113,124231128,95689376,13542450,10147637
11/27/2011 5:38,964.01,949.5,99,127,111,112,124232040,95690080,13542610,10147675
11/27/2011 5:48,482.7,949.5,99,127,111,112,124232960,95690800,13542771,10147713
11/27/2011 5:58,510.22,949.5,99,127,111,112,124233936,95691632,13542797,10147750
11/27/2011 6:08,944.97,949.5,99,127,111,112,124234880,95692456,13542797,10147788
11/27/2011 6:18,944.97,949.5,99,127,111,112,124235768,95693216,13542797,10147828
11/27/2011 6:28,944.97,949.5,99,127,111,112,124236664,95693976,13542797,10147893
11/27/2011 6:38,944.97,949.5,99,127,111,112,124237568,95694736,13542797,10147990
11/27/2011 6:48,944.97,969.42,99,127,111,112,124238472,95695544,13542797,10148070
11/27/2011 6:58,944.97,936.82,99,127,111,112,124239368,95696360,13542797,10148165
11/27/2011 7:08,944.97,944.06,99,127,111,112,124240264,95697184,13542797,10148314
11/27/2011 7:18,944.97,948.7,99,127,111,112,124241152,95697952,13542797,10148429
11/27/2011 7:28,944.97,948.7,99,127,111,112,124242032,95698696,13542797,10148466
11/27/2011 7:38,944.97,948.7,99,127,111,112,124242896,95699400,13542797,10148534
11/27/2011 7:48,944.97,948.7,99,127,111,112,124243792,95700144,13542797,10148596
11/27/2011 7:58,944.97,948.7,99,127,111,112,124244664,95700880,13542797,10148667
11/27/2011 8:08,499.7,948.7,99,127,111,112,124245576,95701616,13542797,10148704
11/27/2011 8:18,475.38,948.7,99,127,111,112,124246520,95702360,13542797,10148804
11/27/2011 8:28,948.64,948.7,99,127,111,112,124247408,95703096,13542797,10148923
11/27/2011 8:38,948.64,948.7,99,127,111,112,124248280,95703800,13542797,10149010
11/27/2011 8:48,948.64,948.7,99,127,111,112,124249160,95704544,13542797,10149082
11/27/2011 8:58,948.64,948.7,99,127,111,112,124250032,95705256,13542797,10149128
11/27/2011 9:08,948.64,948.7,99,127,111,112,124250904,95706000,13542797,10149166
11/27/2011 9:18,948.64,957.16,99,127,111,112,124251792,95706776,13542797,10149195
11/27/2011 9:28,948.64,949.31,99,126,111,112,124252696,95707616,13542797,10149347
11/27/2011 9:38,948.64,947.65,99,126,111,112,124253592,95708384,13542797,10149405
11/27/2011 9:48,948.64,947.65,99,126,111,112,124254472,95709120,13542797,10149445
11/27/2011 9:58,948.64,947.65,99,126,111,112,124255344,95709848,13542797,10149485
11/27/2011 10:08,948.64,947.65,99,126,111,112,124256224,95710592,13542797,10149568
11/27/2011 10:18,948.64,947.65,99,126,111,112,124257104,95711320,13542797,10149605
11/27/2011 10:28,491.8,947.65,99,126,111,112,124258016,95712048,13542797,10149797
11/27/2011 10:38,481.62,947.65,98,126,111,112,124258920,95712752,13542797,10149924
11/27/2011 10:48,481.47,947.65,98,126,111,112,124259832,95713464,13542797,10150075
11/27/2011 10:58,479.32,947.65,98,126,111,112,124260768,95714208,13542921,10150209
11/27/2011 11:08,475.47,947.65,99,126,111,112,124261688,95714928,13543121,10150476
11/27/2011 11:18,949.17,947.65,99,126,111,112,124262568,95715640,13543318,10150514
11/27/2011 11:28,949.17,947.65,99,126,111,112,124263424,95716352,13543509,10150552
11/27/2011 11:38,949.17,963.14,99,126,111,111,124264288,95717128,13543699,10150634
11/27/2011 11:48,949.17,950.96,98,126,111,111,124265184,95717928,13543891,10150760
11/27/2011 11:58,949.17,949.69,98,126,111,111,124266064,95718704,13544099,10150887
11/27/2011 12:08,949.17,949.69,98,126,111,112,124266920,95719424,13544311,10150930
11/27/2011 12:18,949.17,949.69,99,126,111,111,124267792,95720152,13544523,10150986
11/27/2011 12:28,949.17,949.69,98,126,111,111,124268664,95720880,13544736,10151038
11/27/2011 12:38,949.17,949.69,98,126,110,111,124269544,95721624,13544950,10151114
11/27/2011 12:48,949.17,949.69,99,126,110,112,124270400,95722352,13545164,10151154
11/27/2011 12:58,949.17,949.69,99,126,110,111,124271272,95723088,13545380,10151195
11/27/2011 13:08,949.17,949.69,99,126,110,111,124272120,95723816,13545595,10151263
11/27/2011 13:18,628.76,949.69,98,126,110,111,124273024,95724544,13545704,10151370
11/27/2011 13:28,485.91,949.69,99,126,110,111,124273952,95725288,13545902,10151502
11/27/2011 13:38,560.48,949.69,99,126,110,111,124274872,95726008,13546098,10151606
11/27/2011 13:48,944.04,949.69,99,126,110,111,124275808,95726760,13546293,10151772
11/27/2011 13:58,944.04,977.08,99,126,110,111,124276672,95727496,13546488,10151841
11/27/2011 14:08,944.04,960.77,98,126,110,111,124277552,95728288,13546622,10151940
11/27/2011 14:18,944.04,952.87,99,126,110,111,124278440,95729104,13546622,10152069
11/27/2011 14:28,944.04,945.63,99,126,110,111,124279336,95729896,13546622,10152157
11/27/2011 14:38,944.04,945.63,98,126,110,111,124280216,95730648,13546622,10152195
11/27/2011 14:48,944.04,945.63,99,126,110,111,124281088,95731400,13546622,10152256
11/27/2011 14:58,944.04,945.63,99,126,110,111,124281960,95732136,13546622,10152294
11/27/2011 15:08,944.04,945.63,99,126,110,111,124282840,95732896,13546622,10152362
11/27/2011 15:18,944.04,945.63,99,126,110,111,124283728,95733664,13546622,10152405
11/27/2011 15:28,944.04,945.63,99,126,110,111,124284608,95734416,13546622,10152461
11/27/2011 15:38,944.04,945.63,98,126,110,111,124285504,95735184,13546622,10152525
11/27/2011 15:48,1284.37,945.63,99,126,110,111,124286384,95735944,13546622,10152628
11/27/2011 15:58,490.25,945.63,98,126,110,111,124287304,95736664,13546622,10152723
11/27/2011 16:08,483.35,945.63,99,126,110,111,124288224,95737392,13546622,10152879
11/27/2011 16:18,475.47,945.63,99,126,110,111,124289144,95738120,13546622,10153015
11/27/2011 16:28,947.11,963.3,99,126,110,111,124290024,95738864,13546622,10153153
11/27/2011 16:38,947.11,947.91,99,126,110,111,124290888,95739664,13546622,10153319
11/27/2011 16:48,947.11,947.3,98,126,110,111,124291760,95740392,13546622,10153402
11/27/2011 16:58,947.11,947.3,99,126,110,111,124292624,95741088,13546622,10153518
11/27/2011 17:08,947.11,947.3,99,126,110,111,124293472,95741784,13546622,10153556
11/27/2011 17:18,947.11,947.3,99,126,110,111,124294328,95742496,13546753,10153594
11/27/2011 17:28,947.11,947.3,99,126,110,111,124295184,95743192,13546935,10153631
11/27/2011 17:38,947.11,947.3,98,126,110,111,124296056,95743912,13547116,10153668
11/27/2011 17:48,947.11,947.3,99,126,110,111,124296904,95744616,13547298,10153706
11/27/2011 17:58,947.11,947.3,99,126,110,111,124297768,95745328,13547482,10153743
11/27/2011 18:08,947.11,947.3,99,126,110,111,124298616,95746040,13547659,10153781
11/27/2011 18:18,947.11,947.3,98,126,110,111,124299488,95746760,13547826,10153818
11/27/2011 18:28,486.53,947.3,98,126,110,111,124300400,95747496,13547991,10153930
11/27/2011 18:38,943.96,947.3,98,126,110,111,124301320,95748216,13548154,10154042
11/27/2011 18:48,943.96,958.25,98,126,110,111,124302208,95749032,13548314,10154160
11/27/2011 18:58,943.96,953.92,99,126,110,111,124303080,95749832,13548473,10154305
11/27/2011 19:08,943.96,946.18,99,126,110,111,124303968,95750624,13548642,10154430
11/27/2011 19:18,943.96,946.18,99,126,110,111,124304832,95751352,13548820,10154498
11/27/2011 19:28,943.96,946.18,99,126,110,111,124305704,95752096,13548998,10154551
11/27/2011 19:38,943.96,946.18,99,126,110,111,124306568,95752816,13549091,10154599
11/27/2011 19:48,943.96,946.18,99,126,110,111,124307416,95753520,13549091,10154661
11/27/2011 19:58,943.96,946.18,98,126,110,111,124308264,95754240,13549091,10154699
11/27/2011 20:08,943.96,946.18,99,126,110,111,124309120,95754944,13549091,10154752
11/27/2011 20:18,943.96,946.18,98,126,110,111,124309976,95755656,13549091,10154929
11/27/2011 20:28,943.96,946.18,98,126,110,111,124310808,95756344,13549091,10155024
11/27/2011 20:38,958.04,946.18,98,126,110,110,124311728,95757104,13549091,10155061
11/27/2011 20:48,504.25,946.18,98,126,110,110,124312656,95757848,13549091,10155098
11/27/2011 20:58,947.8,946.18,98,126,110,110,124313584,95758584,13549091,10155135
11/27/2011 21:08,947.8,972.86,98,126,110,110,124314480,95759360,13549091,10155242
11/27/2011 21:18,947.8,956.41,98,126,110,110,124315352,95760152,13549091,10155402
11/27/2011 21:28,947.8,949.69,98,126,110,110,124316240,95760904,13549091,10155476
11/27/2011 21:38,947.8,949.69,98,126,110,110,124317120,95761632,13549091,10155542
11/27/2011 21:48,947.8,949.69,98,126,110,110,124317984,95762352,13549091,10155581
11/27/2011 21:58,947.8,949.69,98,126,110,110,124318840,95763064,13549091,10155630
11/27/2011 22:08,947.8,949.69,98,126,110,110,124319720,95763816,13549091,10155667
