 0910050301,,,,,,,,,,,,,,,
Date,Sensor1 (S1),Sensor2 (S2),Sensor3 (S3),Sensor4 (S4),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Sensor Temperature3 (S3),Level(AI_1),Level(AI_2),Level(AI_3),Paddlewheel FlowMeter Rate(DI_6),Contact FlowMeter Total(DI_1),Contact FlowMeter Total(DI_2),Contact FlowMeter Total(DI_3),Paddlewheel FlowMeter Total(DI_6)
,Blr1 TDS,Blr2 TDS,Blr3 TDS,Sensor4,Blr1 TDS,Blr2 TDS,Blr3 TDS,PP3060M,WT3459,CQ3535,Boiler MU,CQ-3535,WT-3459,PP-3060M,Boiler MU
,µS,µS,µS,,F,F,F,Gallons,Gallons,Gallons,GPM,Gallons,Gallons,Gallons,Gallons
11/23/2011 9:57,1959.09,1994.46,161.17,     N/A,327,329,298,68,36,49,34.88,0.08,1.45,1.49,30874.01
11/23/2011 10:17,1959.09,1829.97,161.17,     N/A,327,330,298,68,36,49,34.88,0.08,1.46,1.51,31257.53
11/23/2011 10:37,1959.09,1986.37,161.17,     N/A,327,330,298,69,36,49,37.21,0.08,1.49,1.54,31700.26
11/23/2011 10:57,1967.83,1986.37,161.17,     N/A,328,330,298,68,36,49,36.36,0.09,1.51,1.56,32142.82
11/23/2011 11:17,1967.83,1986.37,228.74,     N/A,328,330,297,68,36,49,0,0.09,1.53,1.58,32465.29
11/23/2011 11:37,1967.83,1984.18,228.74,     N/A,328,333,297,68,36,49,0.74,0.09,1.54,1.59,32758.46
11/23/2011 11:57,1965.32,1984.18,228.74,     N/A,332,333,297,68,36,49,0,0.09,1.56,1.61,33058.48
11/23/2011 12:17,1965.32,1984.18,228.74,     N/A,332,333,297,69,36,49,36.36,0.09,1.57,1.63,33424.99
11/23/2011 12:37,1965.32,2116.33,228.74,     N/A,332,314,297,69,36,49,34.88,0.09,1.59,1.65,33842.27
11/23/2011 12:57,1961.25,1996.53,228.74,     N/A,328,329,297,68,36,49,35.62,0.09,1.62,1.68,34310.88
11/23/2011 13:17,1961.25,1996.53,228.74,     N/A,328,329,297,68,36,49,28.64,0.09,1.64,1.7,34736.45
11/23/2011 13:37,1961.25,1996.53,228.74,     N/A,328,329,297,68,36,49,34.88,0.09,1.66,1.72,35149.96
11/23/2011 13:57,1963.72,1824.34,228.74,     N/A,329,330,297,68,36,49,0,0.09,1.68,1.74,35603.55
11/23/2011 14:17,1963.72,1995.68,228.74,     N/A,329,330,297,68,36,49,31.71,0.1,1.71,1.77,36049.17
11/23/2011 14:37,1963.72,1995.68,228.74,     N/A,329,330,297,68,36,49,0,0.1,1.73,1.79,36483.26
11/23/2011 14:57,3232.05,1995.68,228.74,     N/A,191,330,297,68,36,49,0,0.1,1.74,1.8,36778
11/23/2011 15:17,1977.26,1999.16,228.74,     N/A,330,331,297,68,36,49,0,0.1,1.76,1.82,37073.4
11/23/2011 15:37,1977.26,1999.16,228.74,     N/A,330,331,297,68,36,49,35.62,0.1,1.77,1.83,37322.65
11/23/2011 15:57,1977.26,1999.16,228.74,     N/A,330,331,297,68,35,49,0,0.1,1.78,1.85,37579.46
11/23/2011 16:17,1954.88,2192.03,267.96,     N/A,333,303,300,68,35,49,35.62,0.1,1.8,1.86,37872.58
11/23/2011 16:37,1954.88,1987.66,267.96,     N/A,333,332,300,68,36,49,0.74,0.1,1.82,1.88,38243.59
11/23/2011 16:57,1954.88,1987.66,267.96,     N/A,333,332,300,68,36,49,37.21,0.1,1.84,1.9,38616.3
11/23/2011 17:17,1931.74,1987.66,267.96,     N/A,333,332,300,68,35,49,0,0.1,1.85,1.92,38921.78
11/23/2011 17:37,1931.74,2116.11,267.96,     N/A,333,305,300,68,35,49,36.36,0.1,1.87,1.94,39251.39
11/23/2011 17:57,1931.74,1990.73,267.96,     N/A,333,329,300,68,36,49,34.88,0.1,1.88,1.95,39609.41
11/23/2011 18:17,1941.13,1990.73,267.96,     N/A,331,329,300,68,36,49,33.29,0.11,1.9,1.97,39976.1
11/23/2011 18:37,1941.13,1990.73,267.96,     N/A,331,329,300,68,36,49,34.03,0.11,1.92,1.99,40285.96
11/23/2011 18:57,1941.13,1994.62,267.96,     N/A,331,330,300,68,35,49,0,0.11,1.94,2.01,40634.29
11/23/2011 19:17,2012.87,1994.62,267.96,     N/A,323,330,300,68,35,49,34.03,0.11,1.95,2.03,40976.75
11/23/2011 19:37,1945.93,1994.62,267.96,     N/A,331,330,300,68,35,49,0,0.11,1.97,2.05,41336.3
11/23/2011 19:57,1945.93,1891.56,267.96,     N/A,331,334,300,68,35,49,34.03,0.11,1.99,2.07,41710.91
11/23/2011 20:17,1945.93,1988.64,267.96,     N/A,331,334,300,68,35,49,0,0.11,2.01,2.08,42017.66
11/23/2011 20:37,1942.79,1988.64,267.96,     N/A,332,334,300,68,35,49,35.62,0.11,2.02,2.1,42385.38
11/23/2011 20:57,1942.79,1988.64,267.96,     N/A,332,334,300,68,35,49,0,0.11,2.04,2.12,42640.69
11/23/2011 21:17,1942.79,1998.7,119.38,     N/A,332,329,299,68,35,49,10.04,0.11,2.05,2.13,42926.84
11/23/2011 21:37,1947.62,1998.7,119.38,     N/A,330,329,299,68,35,49,0,0.11,2.07,2.15,43244.83
11/23/2011 21:57,1947.62,1998.7,119.38,     N/A,330,329,299,68,36,49,0,0.11,2.09,2.17,43609.63
11/23/2011 22:17,1947.62,2076.49,119.38,     N/A,330,321,299,68,36,49,0,0.12,2.09,2.18,43803.7
11/23/2011 22:37,1932.89,1980.87,119.38,     N/A,333,330,299,68,35,49,0,0.12,2.11,2.2,44131.7
11/23/2011 22:57,1932.89,1980.87,119.38,     N/A,333,330,299,68,35,49,36.36,0.12,2.13,2.21,44491.09
11/23/2011 23:17,1932.89,1980.87,119.38,     N/A,333,330,299,68,36,49,0,0.12,2.15,2.23,44820.58
11/23/2011 23:37,1949.35,1725.82,119.38,     N/A,333,333,299,68,35,49,0,0.12,2.16,2.24,45088.48
11/23/2011 23:57,1940.49,1997.04,119.38,     N/A,331,331,299,68,35,49,0,0.12,2.18,2.26,45450.11
11/24/2011 0:17,1940.49,1997.04,119.38,     N/A,331,331,299,68,35,49,31.71,0,0.01,0.01,249.54
11/24/2011 0:37,1940.49,1997.04,119.38,     N/A,331,331,299,68,35,49,35.62,0,0.02,0.02,478.47
11/24/2011 0:57,1926.32,1984.84,119.38,     N/A,330,331,299,68,35,49,0,0,0.04,0.04,697.56
11/24/2011 1:17,1926.32,1984.84,119.38,     N/A,330,331,299,68,35,49,0,0,0.04,0.04,765.15
11/24/2011 1:37,1926.32,1984.84,119.38,     N/A,330,331,299,68,35,49,0,0,0.04,0.04,886.28
11/24/2011 1:57,1921.59,2015.56,119.38,     N/A,331,326,299,68,35,49,37.95,0,0.05,0.05,976.7
11/24/2011 2:17,1921.59,1991.69,90.05,     N/A,331,326,297,68,35,49,0,0,0.05,0.06,1125.95
11/24/2011 2:37,1921.59,1991.69,90.05,     N/A,331,326,297,68,35,49,0,0,0.06,0.06,1233.26
11/24/2011 2:57,1929.06,1991.69,90.05,     N/A,331,326,297,68,35,49,0,0,0.06,0.07,1328.04
11/24/2011 3:17,1929.06,1996.17,90.05,     N/A,331,327,297,68,35,49,0,0,0.07,0.08,1467.85
11/24/2011 3:37,1929.06,1996.17,90.05,     N/A,331,327,297,68,35,49,34.88,0,0.08,0.08,1578.64
11/24/2011 3:57,1935.95,1996.17,90.05,     N/A,327,327,297,68,35,49,0,0,0.08,0.09,1663.97
11/24/2011 4:17,1935.95,1995.77,90.05,     N/A,327,325,297,68,35,49,0,0,0.09,0.09,1786.28
11/24/2011 4:37,1935.95,1995.77,90.05,     N/A,327,325,297,68,35,49,0,0,0.09,0.1,1902.75
11/24/2011 4:57,2114.59,1995.77,90.05,     N/A,293,325,297,68,35,49,35.62,0.01,0.1,0.11,2000.1
11/24/2011 5:17,1907.05,1978.36,90.05,     N/A,333,329,297,68,35,49,0,0.01,0.1,0.11,2121.26
11/24/2011 5:37,1907.05,1978.36,90.05,     N/A,333,329,297,68,35,49,35.62,0.01,0.11,0.12,2250.83
11/24/2011 5:57,1907.05,1978.36,90.05,     N/A,333,329,297,68,35,49,0.74,0.01,0.11,0.12,2339.15
11/24/2011 6:17,1923.76,2000.4,90.05,     N/A,329,328,297,68,35,49,0,0.01,0.12,0.13,2430.58
11/24/2011 6:37,1923.76,1987.77,90.05,     N/A,329,327,297,68,35,49,0,0.01,0.13,0.14,2556.67
11/24/2011 6:57,1923.76,1987.77,90.05,     N/A,329,327,297,68,35,49,0,0.01,0.13,0.14,2644.4
11/24/2011 7:17,1920.85,1987.77,169.14,     N/A,329,327,295,68,35,49,0,0.01,0.14,0.15,2752.91
11/24/2011 7:37,1920.85,1987.48,169.14,     N/A,329,325,295,68,35,49,0,0.01,0.14,0.15,2882.33
11/24/2011 7:57,1920.85,1987.48,169.14,     N/A,329,325,295,68,35,49,0,0.01,0.15,0.16,2975.02
11/24/2011 8:17,1922.06,1987.48,169.14,     N/A,331,325,295,68,35,49,0,0.01,0.15,0.16,3077.93
11/24/2011 8:37,1922.06,1982.68,169.14,     N/A,331,328,295,68,35,49,0,0.01,0.16,0.17,3199.81
11/24/2011 8:57,1922.06,1982.68,169.14,     N/A,331,328,295,68,35,49,0,0.01,0.16,0.17,3326.61
11/24/2011 9:17,1949.14,1982.68,169.14,     N/A,327,328,295,68,35,49,0,0.01,0.17,0.18,3390.2
11/24/2011 9:37,1917.04,1980.51,169.14,     N/A,328,326,295,68,35,49,0,0.01,0.18,0.19,3551.81
11/24/2011 9:57,1917.04,1980.51,169.14,     N/A,328,326,295,68,35,49,32.56,0.01,0.18,0.19,3649.21
11/24/2011 10:17,1917.04,1980.51,169.14,     N/A,328,326,295,68,35,49,0,0.01,0.18,0.2,3703.13
11/24/2011 10:37,1910.97,1975.36,169.14,     N/A,333,330,295,68,35,49,0,0.01,0.19,0.21,3873.34
11/24/2011 10:57,1910.97,1975.36,169.14,     N/A,333,330,295,68,35,49,0,0.01,0.19,0.21,3937.02
11/24/2011 11:17,1910.97,1975.36,169.14,     N/A,333,330,295,68,35,49,0,0.01,0.2,0.22,4084.42
11/24/2011 11:37,1921.55,2258.52,169.14,     N/A,331,287,295,68,35,49,0,0.01,0.21,0.22,4197.54
11/24/2011 11:57,1921.55,1985.45,169.14,     N/A,331,328,295,68,35,49,0,0.01,0.22,0.23,4304.4
11/24/2011 12:17,1921.55,1985.45,228.7,     N/A,331,328,298,68,35,49,0,0.01,0.22,0.24,4445.35
11/24/2011 12:37,1923.14,1985.45,228.7,     N/A,327,328,298,68,35,49,0,0.01,0.23,0.24,4540.1
11/24/2011 12:57,1923.14,1984.69,228.7,     N/A,327,325,298,68,35,49,0,0.01,0.23,0.24,4622.98
11/24/2011 13:17,1923.14,1984.69,228.7,     N/A,327,325,298,68,35,49,0,0.01,0.24,0.25,4748.93
11/24/2011 13:37,1910.71,1984.69,228.7,     N/A,333,325,298,68,35,49,34.88,0.01,0.24,0.26,4897.59
11/24/2011 13:57,1910.71,1981.08,228.7,     N/A,333,328,298,68,35,49,0,0.01,0.25,0.26,4981.98
11/24/2011 14:17,1910.71,1981.08,228.7,     N/A,333,328,298,68,35,49,0,0.01,0.25,0.27,5118.88
11/24/2011 14:37,2923.96,1981.08,228.7,     N/A,208,328,298,68,35,49,0,0.01,0.26,0.28,5218.03
11/24/2011 14:57,1924.29,1984.39,228.7,     N/A,330,327,298,68,35,49,34.03,0.01,0.27,0.28,5308.04
11/24/2011 15:17,1924.29,1984.39,228.7,     N/A,330,327,298,68,35,49,36.36,0.01,0.27,0.29,5454.84
11/24/2011 15:37,1924.29,1984.39,228.7,     N/A,330,327,298,68,35,49,0,0.01,0.28,0.29,5586.48
11/24/2011 15:57,1908.06,2024.64,228.7,     N/A,332,322,298,68,35,49,35.62,0.01,0.29,0.3,5721.97
11/24/2011 16:17,1908.06,1988.98,228.7,     N/A,332,324,298,68,35,49,0,0.01,0.29,0.31,5811.98
11/24/2011 16:37,1908.06,1988.98,228.7,     N/A,332,324,298,68,35,49,35.62,0.01,0.29,0.31,5902.29
11/24/2011 16:57,1918.61,1988.98,228.7,     N/A,333,324,298,68,35,49,0,0.02,0.3,0.32,6033.16
11/24/2011 17:17,1918.61,1982.62,241.9,     N/A,333,328,296,68,35,49,0,0.02,0.31,0.32,6132.31
11/24/2011 17:37,1918.61,1982.62,241.9,     N/A,333,328,296,68,35,49,35.62,0.02,0.31,0.33,6206.59
11/24/2011 17:57,1924.71,1982.62,241.9,     N/A,329,328,296,68,35,49,0,0.02,0.32,0.34,6356.95
11/24/2011 18:17,1924.71,1988.84,241.9,     N/A,329,326,296,68,35,49,0,0.02,0.32,0.34,6440.32
11/24/2011 18:37,1924.71,1988.84,241.9,     N/A,329,326,296,68,35,49,0,0.02,0.33,0.34,6513.5
11/24/2011 18:57,2004.43,1988.84,241.9,     N/A,318,326,296,68,35,49,0,0.02,0.33,0.35,6655.61
11/24/2011 19:17,1916.33,1979.28,241.9,     N/A,330,327,296,68,35,49,0,0.02,0.34,0.36,6849.23
11/24/2011 19:37,1916.33,1979.28,241.9,     N/A,330,327,296,68,35,49,0,0.02,0.35,0.37,6996.47
11/24/2011 19:57,1916.33,1979.28,241.9,     N/A,330,327,296,68,35,49,0,0.02,0.36,0.37,7098.21
11/24/2011 20:17,1905.92,1954.43,241.9,     N/A,329,326,296,68,35,49,0,0.02,0.36,0.38,7264.29
11/24/2011 20:37,1905.92,1948.87,241.9,     N/A,329,325,296,68,35,49,24.73,0.02,0.37,0.39,7352.33
11/24/2011 20:57,1905.92,1948.87,241.9,     N/A,329,325,296,68,35,49,0,0.02,0.37,0.39,7414.08
11/24/2011 21:17,1908.82,1948.87,241.9,     N/A,330,325,296,68,35,49,0,0.02,0.38,0.4,7550.92
11/24/2011 21:37,1908.82,1947.12,241.9,     N/A,330,328,296,68,35,49,27.05,0.02,0.38,0.4,7669.79
11/24/2011 21:57,1908.82,1947.12,241.9,     N/A,330,328,296,68,35,49,0,0.02,0.39,0.41,7719.03
11/24/2011 22:17,1907.54,1947.12,233.72,     N/A,328,328,299,68,35,49,37.21,0.02,0.39,0.41,7888.17
11/24/2011 22:37,1907.54,1945.64,233.72,     N/A,328,326,299,68,35,49,0,0.02,0.4,0.42,7974.2
11/24/2011 22:57,1907.54,1945.64,233.72,     N/A,328,326,299,68,35,49,0,0.02,0.4,0.42,8083.69
11/24/2011 23:17,1903.04,1945.64,233.72,     N/A,333,326,299,68,35,49,34.03,0.02,0.41,0.43,8179.56
11/24/2011 23:37,1886.97,1939.73,233.72,     N/A,331,329,299,68,35,49,0,0.02,0.41,0.44,8291.04
11/24/2011 23:57,1886.97,1939.73,233.72,     N/A,331,329,299,68,35,49,0,0.02,0.42,0.44,8426.45
11/25/2011 0:17,1886.97,1939.73,233.72,     N/A,331,329,299,68,35,49,0,0,0,0.01,89.69
11/25/2011 0:37,1892.93,1951.66,233.72,     N/A,332,328,299,68,35,49,0,0,0.01,0.01,195.25
11/25/2011 0:57,1892.93,1951.66,233.72,     N/A,332,328,299,67,35,49,0,0,0.02,0.02,342.25
11/25/2011 1:17,1892.93,1951.66,233.72,     N/A,332,328,299,68,35,49,0,0,0.02,0.02,421.76
11/25/2011 1:37,1910.68,2055.9,233.72,     N/A,328,304,299,68,35,48,33.29,0,0.03,0.03,500.68
11/25/2011 1:57,1910.68,1947.65,233.72,     N/A,328,325,299,68,35,49,0,0,0.03,0.03,639.36
11/25/2011 2:17,1910.68,1947.65,233.72,     N/A,328,325,299,68,35,49,0,0,0.04,0.04,712.89
11/25/2011 2:37,1891.96,1947.65,233.72,     N/A,331,325,299,67,35,49,0,0,0.04,0.05,814.77
11/25/2011 2:57,1891.96,1947.66,233.72,     N/A,331,325,299,68,35,49,0,0,0.05,0.05,881.41
11/25/2011 3:17,1891.96,1947.66,242.02,     N/A,331,325,297,68,35,49,0,0,0.05,0.06,1009.86
11/25/2011 3:37,1896.99,1947.66,242.02,     N/A,332,325,297,67,35,49,33.29,0,0.06,0.06,1108.41
11/25/2011 3:57,1896.99,1934.6,242.02,     N/A,332,329,297,67,35,49,0,0,0.06,0.06,1182.5
11/25/2011 4:17,1896.99,1934.6,242.02,     N/A,332,329,297,68,35,49,34.03,0,0.07,0.07,1291.32
11/25/2011 4:37,2123.63,1934.6,242.02,     N/A,289,329,297,67,35,49,0,0,0.07,0.08,1446.49
11/25/2011 4:57,1901.91,1955.75,242.02,     N/A,329,324,297,68,35,49,34.79,0,0.08,0.08,1538.55
11/25/2011 5:17,1901.91,1955.75,242.02,     N/A,329,324,297,68,35,49,0,0,0.08,0.09,1623.74
11/25/2011 5:37,1901.91,1955.75,242.02,     N/A,329,324,297,68,35,49,35.62,0,0.09,0.09,1757.81
11/25/2011 5:57,1893.29,1952.46,242.02,     N/A,332,331,297,67,35,49,34.79,0,0.09,0.1,1817.14
11/25/2011 6:17,1893.29,1928.84,242.02,     N/A,332,330,297,68,35,49,0,0.01,0.1,0.1,1926.2
11/25/2011 6:37,1893.29,1928.84,242.02,     N/A,332,330,297,67,35,49,0,0.01,0.11,0.11,2056.3
11/25/2011 6:57,1901.29,1928.84,242.02,     N/A,330,330,297,67,35,49,3.06,0.01,0.11,0.11,2149.58
11/25/2011 7:17,1901.29,1950.46,242.02,     N/A,330,328,297,68,35,49,0,0.01,0.11,0.12,2241.92
11/25/2011 7:37,1901.29,1950.46,242.02,     N/A,330,328,297,68,35,49,0,0.01,0.12,0.13,2373.36
11/25/2011 7:57,1899.86,1950.46,242.02,     N/A,328,328,297,68,35,49,0,0.01,0.13,0.13,2467.54
11/25/2011 8:17,1899.86,1959.18,250.48,     N/A,328,323,275,68,35,49,0,0.01,0.13,0.14,2584.25
11/25/2011 8:37,1899.86,1959.18,250.48,     N/A,328,323,275,68,35,49,0,0.01,0.13,0.14,2626.57
11/25/2011 8:57,1929.88,1959.18,250.48,     N/A,331,323,275,67,35,48,0,0.01,0.14,0.15,2735.7
11/25/2011 9:17,1903.95,1953.85,250.48,     N/A,331,328,275,67,35,48,0,0.01,0.15,0.15,2900.62
11/25/2011 9:37,1903.95,1953.85,250.48,     N/A,331,328,275,68,35,49,0,0.01,0.15,0.16,2989.85
11/25/2011 9:57,1903.95,1953.85,250.48,     N/A,331,328,275,68,35,48,0,0.01,0.16,0.16,3085.24
11/25/2011 10:17,1904.89,1961.02,250.48,     N/A,328,325,275,68,35,49,0,0.01,0.16,0.17,3181.05
11/25/2011 10:37,1904.89,1961.02,250.48,     N/A,328,325,275,67,35,49,37.21,0.01,0.17,0.18,3308.01
11/25/2011 10:57,1904.89,1961.02,250.48,     N/A,328,325,275,67,35,48,34.88,0.01,0.17,0.18,3456.26
11/25/2011 11:17,1895.98,2285.24,250.48,     N/A,333,277,275,68,35,48,0,0.01,0.18,0.19,3508.24
11/25/2011 11:37,1895.98,1955.23,250.48,     N/A,333,330,275,68,35,49,2.33,0.01,0.19,0.19,3684.19
11/25/2011 11:57,1895.98,1955.23,250.48,     N/A,333,330,275,67,35,49,0,0.01,0.19,0.2,3732.33
11/25/2011 12:17,1901.97,1955.23,250.48,     N/A,329,330,275,68,35,49,0,0.01,0.2,0.21,3879.54
11/25/2011 12:37,1901.97,1967.09,250.48,     N/A,329,325,275,68,35,49,0,0.01,0.2,0.21,3989.25
11/25/2011 12:57,1901.97,1967.09,250.48,     N/A,329,325,275,67,35,49,0,0.01,0.2,0.21,4044.5
11/25/2011 13:17,1897.16,1967.09,257.48,     N/A,331,325,300,67,35,49,34.03,0.01,0.21,0.22,4190.35
11/25/2011 13:37,1897.16,1964.21,257.48,     N/A,331,326,300,67,35,49,0,0.01,0.22,0.23,4302.34
11/25/2011 13:57,1897.16,1964.21,257.48,     N/A,331,326,300,67,35,49,0,0.01,0.22,0.23,4413.25
11/25/2011 14:17,3669.53,1964.21,257.48,     N/A,188,326,300,68,35,49,0,0.01,0.23,0.24,4532.61
11/25/2011 14:37,1896.13,1954.01,257.48,     N/A,332,329,300,68,35,48,0,0.01,0.23,0.24,4622.45
11/25/2011 14:57,1896.13,1954.01,257.48,     N/A,332,329,300,68,35,49,36.36,0.01,0.24,0.25,4707.53
11/25/2011 15:17,1896.13,1954.01,257.48,     N/A,332,329,300,68,35,49,0,0.01,0.24,0.25,4829.06
11/25/2011 15:37,1913.66,1993.25,257.48,     N/A,330,327,300,67,35,49,0,0.01,0.25,0.26,4919.69
11/25/2011 15:57,1913.66,1961.58,257.48,     N/A,330,328,300,67,35,49,0,0.01,0.25,0.26,5020.89
11/25/2011 16:17,1913.66,1961.58,257.48,     N/A,330,328,300,68,35,49,0,0.01,0.26,0.27,5162.73
11/25/2011 16:37,1910.33,1961.58,257.48,     N/A,327,328,300,68,35,49,0,0.01,0.26,0.28,5249.94
11/25/2011 16:57,1910.33,1964.87,257.48,     N/A,327,325,300,68,35,49,0,0.01,0.28,0.29,5456.62
11/25/2011 17:17,1910.33,1964.87,257.48,     N/A,327,325,300,68,35,49,0,0.01,0.28,0.29,5472.86
11/25/2011 17:37,1896.43,1964.87,257.48,     N/A,330,325,300,68,35,49,0,0.01,0.28,0.29,5529.98
11/25/2011 17:57,1896.43,1937.6,257.48,     N/A,330,327,300,68,35,49,0,0.01,0.28,0.29,5570.56
11/25/2011 18:17,1896.43,1937.6,247.94,     N/A,330,327,277,68,35,49,0,0.01,0.28,0.3,5617.36
11/25/2011 18:37,2001.35,1937.6,247.94,     N/A,314,327,277,67,35,49,0,0.01,0.28,0.3,5648.7
11/25/2011 18:57,1903.7,1943.52,247.94,     N/A,328,324,277,67,35,49,0,0.01,0.29,0.3,5710.85
11/25/2011 19:17,1903.7,1943.52,247.94,     N/A,328,324,277,67,35,49,0,0.01,0.29,0.3,5741.35
11/25/2011 19:37,1903.7,1943.52,247.94,     N/A,328,324,277,68,35,49,0,0.02,0.29,0.3,5784
11/25/2011 19:57,1885.15,1939.36,247.94,     N/A,332,331,277,67,35,49,0,0.02,0.29,0.31,5833.42
11/25/2011 20:17,1885.15,1936.47,247.94,     N/A,332,330,277,67,35,49,0,0.02,0.3,0.31,5882.49
11/25/2011 20:37,1885.15,1936.47,247.94,     N/A,332,330,277,67,35,49,0,0.02,0.3,0.31,5924.62
11/25/2011 20:57,1895.92,1936.47,247.94,     N/A,331,330,277,67,35,49,0,0.02,0.3,0.32,5962.2
11/25/2011 21:17,1895.92,1945.66,247.94,     N/A,331,329,277,67,35,49,0,0.02,0.3,0.32,6028.36
11/25/2011 21:37,1895.92,1945.66,247.94,     N/A,331,329,277,67,35,49,0,0.02,0.31,0.32,6134.47
11/25/2011 21:57,1873.5,1945.66,247.94,     N/A,330,329,277,67,35,49,0,0.02,0.31,0.33,6164.47
11/25/2011 22:17,1873.5,1941.78,247.94,     N/A,330,328,277,67,35,49,0,0.02,0.31,0.33,6208.42
11/25/2011 22:37,1873.5,1941.78,247.94,     N/A,330,328,277,67,35,49,0,0.02,0.32,0.33,6320.86
11/25/2011 22:57,1863.36,1941.78,247.94,     N/A,329,328,277,67,35,49,0,0.02,0.32,0.34,6371.17
11/25/2011 23:17,1855.19,1949.16,245.49,     N/A,327,326,188,67,35,49,0,0.02,0.32,0.34,6410.65
11/25/2011 23:37,1855.19,1949.16,195.43,     N/A,327,326,235,67,35,49,0,0.02,0.32,0.34,6442.66
11/25/2011 23:57,1855.19,1949.16,195.43,     N/A,327,326,235,67,35,49,34.88,0.02,0.33,0.34,6488.41
11/26/2011 0:17,1834.4,1956.29,195.43,     N/A,330,327,235,68,35,49,34.88,0,0,0,49.15
11/26/2011 0:37,1834.4,1956.29,195.43,     N/A,330,327,235,68,35,49,0,0,0.01,0.01,88.93
11/26/2011 0:57,1834.4,1956.29,195.43,     N/A,330,327,235,68,35,49,32.56,0,0.01,0.01,145.79
11/26/2011 1:17,1995,2074.72,195.43,     N/A,295,304,235,68,35,49,0,0,0.01,0.01,187.02
11/26/2011 1:37,1995,1947.25,195.43,     N/A,295,329,235,67,35,49,0,0,0.01,0.01,239.79
11/26/2011 1:57,1995,1947.25,195.43,     N/A,295,329,235,68,35,49,0,0,0.02,0.02,274.19
11/26/2011 2:17,1996.6,1947.25,195.43,     N/A,296,329,235,68,35,49,0,0,0.02,0.02,333.08
11/26/2011 2:37,1996.6,1957.3,195.43,     N/A,296,328,235,67,35,48,0,0,0.02,0.02,383.57
11/26/2011 2:57,1996.6,1957.3,195.43,     N/A,296,328,235,68,35,48,0,0,0.02,0.02,413.49
11/26/2011 3:17,1999.05,1957.3,195.43,     N/A,297,328,235,68,35,49,36.36,0,0.03,0.03,470.21
11/26/2011 3:37,1999.05,1956.24,195.43,     N/A,297,328,235,68,35,49,0,0,0.03,0.03,517.58
11/26/2011 3:57,1999.05,1956.24,195.43,     N/A,297,328,235,67,35,49,0,0,0.03,0.03,558.76
11/26/2011 4:17,1861.12,1956.24,195.43,     N/A,332,328,235,68,35,49,0,0,0.03,0.03,614.92
11/26/2011 4:37,1861.12,1964.43,196.53,     N/A,332,324,203,67,35,49,0,0,0.04,0.04,665.06
11/26/2011 4:57,1861.12,1964.43,196.53,     N/A,332,324,203,67,35,49,0,0,0.04,0.04,708.47
11/26/2011 5:17,1866.34,1964.43,196.53,     N/A,330,324,203,67,35,49,0,0,0.04,0.04,777.52
11/26/2011 5:37,1866.34,1961.81,196.53,     N/A,330,330,203,67,35,48,0,0,0.04,0.04,808.64
11/26/2011 5:57,1866.34,1950.88,196.53,     N/A,330,329,203,67,35,49,0,0,0.05,0.05,862.02
11/26/2011 6:17,2088.83,1950.88,196.53,     N/A,287,329,203,67,35,48,0,0,0.05,0.05,903.95
11/26/2011 6:37,1865.17,1950.88,196.53,     N/A,327,329,203,67,35,48,0,0,0.05,0.05,953.18
11/26/2011 6:57,1865.17,1972.09,196.53,     N/A,327,327,203,68,35,48,0,0,0.05,0.05,1012.23
11/26/2011 7:17,1865.17,1972.09,196.53,     N/A,327,327,203,67,35,48,0,0,0.05,0.06,1063.41
11/26/2011 7:37,1865.85,1972.09,196.53,     N/A,333,327,203,67,35,49,37.95,0,0.06,0.06,1116.63
11/26/2011 7:57,1865.85,1975.06,196.53,     N/A,333,325,203,67,35,49,0,0,0.06,0.06,1161.26
11/26/2011 8:17,1865.85,1975.06,196.53,     N/A,333,325,203,67,35,49,0.74,0,0.06,0.06,1206.63
11/26/2011 8:37,1874.06,1975.06,196.53,     N/A,329,325,203,68,35,49,0,0,0.07,0.07,1270.2
11/26/2011 8:57,1874.06,1983.99,196.53,     N/A,329,324,203,67,35,49,0,0,0.07,0.07,1353.7
11/26/2011 9:17,1874.06,1983.99,196.53,     N/A,329,324,203,67,35,49,0,0,0.07,0.08,1404.96
11/26/2011 9:37,1871.92,1983.99,290.24,     N/A,329,324,294,67,35,49,0,0,0.08,0.08,1484.87
11/26/2011 9:57,1871.92,1973.48,290.24,     N/A,329,329,294,67,35,49,0,0,0.08,0.08,1549.25
11/26/2011 10:17,1871.92,1973.48,290.24,     N/A,329,329,294,67,35,48,0,0,0.08,0.09,1640.16
11/26/2011 10:37,1842.53,1973.48,290.24,     N/A,330,329,294,68,35,49,0,0,0.08,0.09,1685.97
11/26/2011 10:57,1874.69,2171.79,290.24,     N/A,330,297,294,68,35,48,0,0,0.09,0.1,1808.61
11/26/2011 11:17,1874.69,1980.72,290.24,     N/A,330,327,294,67,35,49,36.36,0.01,0.1,0.1,1921.61
11/26/2011 11:37,1874.69,1980.72,290.24,     N/A,330,327,294,67,35,49,0,0.01,0.1,0.11,2000.12
11/26/2011 11:57,1861.68,1980.72,290.24,     N/A,333,327,294,68,35,49,0,0.01,0.11,0.11,2070.92
11/26/2011 12:17,1861.68,1990.96,290.24,     N/A,333,326,294,67,35,49,34.03,0.01,0.11,0.12,2174.97
