0910161570
Date,Sensor1 (S1),Sensor2 (S2),Sensor4 (S4),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Sensor Temperature4 (S4),Level (AI_1),Level (AI_2),Level (AI_3),FlowMeter Total (DI_1),FlowMeter Total (DI_2),FlowMeter Total (DI_3)
,Boiler 1 Cond.,Boiler 2 Cond.,Chill Conductiv,Boiler 1 Cond.,Boiler 2 Cond.,Chill Conductiv,WT-3462,PP-3060,WT-3516,Boiler Feedwate,Boiler Makeup,Chilled Makeup
,µS,µS,µS,F,F,F,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons
11/16/2011 19:21:01,  2068.54, 1115.05, 1520.74, 263, 291,  53,      45,      68,      50,    497680.00,     36400.00,        10.00,
11/16/2011 19:31:01,  2068.54, 2199.74, 1500.91, 263, 284,  54,      45,      68,      51,    497810.00,     36400.00,        10.00,
11/16/2011 19:41:01,  2068.54, 2199.74, 1507.89, 263, 284,  53,      45,      68,      51,    497930.00,     36400.00,        10.00,
11/16/2011 19:51:02,  2068.54, 2199.74, 1505.14, 263, 284,  53,      45,      68,      51,    498040.00,     36400.00,        10.00,
11/16/2011 20:01:01,  2068.54, 2199.74, 1501.42, 263, 284,  54,      45,      68,      51,    498150.00,     36400.00,        10.00,
11/16/2011 20:11:01,  2068.54, 2199.74, 1504.31, 263, 284,  53,      45,      68,      51,    498270.00,     36400.00,        10.00,
11/16/2011 20:21:01,  2068.54, 2199.74, 1511.21, 263, 284,  53,      45,      68,      51,    498380.00,     36400.00,        10.00,
11/16/2011 20:31:01,  2068.54, 2199.74, 1525.34, 263, 284,  52,      45,      68,      51,    498460.00,     36400.00,        10.00,
11/16/2011 20:41:01,  2068.54, 2199.74, 1520.59, 263, 284,  53,      45,      68,      51,    498520.00,     36400.00,        10.00,
11/16/2011 20:51:01,  2068.54, 2199.74, 1508.32, 263, 284,  53,      45,      68,      51,    498580.00,     36400.00,        10.00,
11/16/2011 21:01:01,  2068.54, 2199.74, 1532.28, 263, 284,  52,      45,      68,      51,    498640.00,     36400.00,        10.00,
11/16/2011 21:11:01,  2068.54, 2199.74, 1513.42, 263, 284,  53,      45,      68,      51,    498690.00,     36400.00,        10.00,
11/16/2011 21:21:01,  2068.54, 2199.74, 1515.49, 263, 284,  53,      45,      68,      51,    498750.00,     36400.00,        10.00,
11/16/2011 21:31:01,  2068.54, 2383.40, 1517.38, 263, 274,  53,      45,      68,      50,    498820.00,     36400.00,        10.00,
11/16/2011 21:41:01,  2068.54, 2225.44, 1519.90, 263, 303,  53,      45,      68,      50,    498890.00,     36400.00,        10.00,
11/16/2011 21:51:01,  2068.54, 2214.62, 1522.29, 263, 300,  53,      45,      68,      50,    498970.00,     36400.00,        10.00,
11/16/2011 22:01:01,  2068.54, 1223.89, 1518.99, 263, 292,  53,      45,      68,      50,    499050.00,     36400.00,        10.00,
11/16/2011 22:11:01,  2068.54, 2195.55, 1524.98, 263, 286,  53,      45,      69,      50,    499110.00,     36400.00,        10.00,
11/16/2011 22:21:01,  2068.54, 2195.55, 1524.14, 263, 286,  53,      45,      69,      50,    499180.00,     36400.00,        10.00,
11/16/2011 22:31:01,  2068.54, 2195.55, 1528.67, 263, 286,  52,      45,      69,      50,    499240.00,     36400.00,        10.00,
11/16/2011 22:41:01,  2068.54, 2195.55, 1527.21, 263, 286,  52,      45,      68,      51,    499300.00,     36400.00,        10.00,
11/16/2011 22:51:01,  2068.54, 2195.55, 1503.87, 263, 286,  53,      45,      69,      51,    499380.00,     36400.00,        10.00,
11/16/2011 23:01:01,  2068.54, 2195.55, 1503.86, 263, 286,  53,      45,      68,      51,    499430.00,     36400.00,        10.00,
11/16/2011 23:11:01,  2068.54, 2195.55, 1506.13, 263, 286,  53,      45,      68,      51,    499500.00,     36400.00,        10.00,
11/16/2011 23:21:01,  2068.54, 2195.55, 1512.87, 263, 286,  53,      45,      68,      51,    499560.00,     36400.00,        10.00,
11/16/2011 23:31:01,  2068.54, 2195.55, 1532.39, 263, 286,  52,      45,      68,      51,    499630.00,     36400.00,        10.00,
11/16/2011 23:41:01,  2068.54, 2195.55, 1538.74, 263, 286,  52,      45,      69,      51,    499690.00,     36500.00,        10.00,
11/16/2011 23:51:01,  2068.54, 2195.55, 1536.63, 263, 286,  52,      45,      68,      51,    499750.00,     36500.00,        10.00,
11/17/2011 00:01:01,  2068.54, 2195.55, 1531.74, 263, 286,  52,      45,      68,      51,    499810.00,     36500.00,        10.00,
11/17/2011 00:11:01,  2068.54, 1159.27, 1529.99, 263, 293,  52,      45,      68,      51,    499890.00,     36500.00,        10.00,
11/17/2011 00:21:01,  2068.54, 1180.89, 1532.22, 263, 298,  52,      45,      68,      50,    499960.00,     36500.00,        10.00,
11/17/2011 00:31:01,  2068.54,  662.23, 1527.06, 263, 294,  52,      45,      68,      50,    500050.00,     36500.00,        10.00,
11/17/2011 00:41:01,  2068.54, 1101.58, 1523.24, 263, 298,  53,      45,      68,      50,    500170.00,     36500.00,        10.00,
11/17/2011 00:51:01,  2068.54, 1139.58, 1520.48, 263, 301,  53,      45,      68,      50,    500300.00,     36600.00,        10.00,
11/17/2011 01:01:01,  2068.54, 2197.22, 1519.91, 263, 293,  53,      45,      68,      50,    500370.00,     36600.00,        10.00,
11/17/2011 01:11:01,  2068.54, 2197.22, 1516.02, 263, 293,  53,      45,      68,      50,    500430.00,     36600.00,        10.00,
11/17/2011 01:21:01,  2068.54, 2197.22, 1517.50, 263, 293,  53,      45,      68,      50,    500500.00,     36600.00,        10.00,
11/17/2011 01:31:01,  2068.54, 2197.22, 1514.67, 263, 293,  53,      45,      68,      51,    500550.00,     36600.00,        10.00,
11/17/2011 01:41:01,  2068.54, 2197.22, 1517.75, 263, 293,  53,      45,      68,      51,    500620.00,     36600.00,        10.00,
11/17/2011 01:51:01,  2068.54, 2197.22, 1520.80, 263, 293,  53,      45,      68,      51,    500680.00,     36600.00,        10.00,
11/17/2011 02:01:01,  2068.54, 2197.22, 1520.99, 263, 293,  53,      45,      68,      51,    500750.00,     36600.00,        10.00,
11/17/2011 02:11:01,  2068.54, 2197.22, 1523.48, 263, 293,  53,      45,      68,      51,    500820.00,     36600.00,        10.00,
11/17/2011 02:21:01,  2068.54, 2197.22, 1525.15, 263, 293,  53,      45,      68,      51,    500890.00,     36600.00,        10.00,
11/17/2011 02:31:01,  2068.54, 2197.22, 1524.84, 263, 293,  53,      45,      68,      51,    500960.00,     36600.00,        10.00,
11/17/2011 02:41:01,  2068.54, 2197.22, 1516.37, 263, 293,  52,      45,      68,      51,    501030.00,     36600.00,        10.00,
11/17/2011 02:51:01,  2068.54, 2197.22, 1533.99, 263, 293,  52,      45,      68,      51,    501100.00,     36600.00,        10.00,
11/17/2011 03:01:01,  2068.54, 1076.69, 1545.52, 263, 289,  52,      45,      68,      51,    501180.00,     36600.00,        10.00,
11/17/2011 03:11:01,  2068.54, 2199.25, 1546.85, 263, 286,  52,      45,      68,      51,    501250.00,     36600.00,        10.00,
11/17/2011 03:21:01,  2068.54, 2199.25, 1553.06, 263, 286,  51,      45,      68,      50,    501320.00,     36600.00,        10.00,
11/17/2011 03:31:01,  2065.60, 2199.25, 1549.13, 208, 286,  52,      45,      68,      50,    501390.00,     36600.00,        10.00,
11/17/2011 03:41:01,  2010.17, 2199.25, 1559.18, 209, 286,  51,      45,      68,      50,    501490.00,     36600.00,        10.00,
11/17/2011 03:51:01,  2010.17, 2199.25, 1551.91, 209, 286,  51,      45,      69,      50,    501560.00,     36600.00,        10.00,
11/17/2011 04:01:01,  2010.17, 2199.25, 1550.13, 209, 286,  52,      45,      68,      50,    501640.00,     36600.00,        10.00,
11/17/2011 04:11:01,  2010.17, 2199.25, 1529.90, 209, 286,  52,      45,      68,      51,    501720.00,     36600.00,        10.00,
11/17/2011 04:21:01,  2010.17, 2199.25, 1528.86, 209, 286,  52,      45,      68,      51,    501810.00,     36600.00,        10.00,
11/17/2011 04:31:01,  2010.17, 2199.25, 1523.95, 209, 286,  53,      45,      68,      51,    501910.00,     36600.00,        10.00,
11/17/2011 04:41:01,  2010.17, 2199.25, 1524.17, 209, 286,  53,      45,      69,      51,    502030.00,     36600.00,        10.00,
11/17/2011 04:51:01,  2010.17, 2199.25, 1516.01, 209, 286,  53,      45,      69,      51,    502190.00,     36600.00,        10.00,
11/17/2011 05:01:01,  2010.17, 2199.25, 1515.32, 209, 286,  53,      45,      69,      51,    502370.00,     36600.00,        10.00,
11/17/2011 05:11:01,  2010.17, 1691.11, 1518.78, 209, 301,  53,      45,      68,      51,    502550.00,     36600.00,        10.00,
11/17/2011 05:21:01,  2010.17, 1163.26, 1520.05, 209, 325,  53,      45,      68,      51,    502740.00,     36600.00,        10.00,
11/17/2011 05:31:01,  2010.17, 1249.25, 1517.83, 209, 325,  53,      45,      68,      51,    502920.00,     36600.00,        10.00,
11/17/2011 05:41:01,  2010.17, 1206.55, 1522.35, 209, 325,  53,      45,      69,      51,    503130.00,     36700.00,        10.00,
11/17/2011 05:51:01,  2010.17, 1118.23, 1523.49, 209, 325,  53,      45,      69,      51,    503350.00,     36700.00,        10.00,
11/17/2011 06:01:01,  2010.17, 1184.12, 1521.67, 209, 325,  53,      45,      68,      51,    503580.00,     36700.00,        10.00,
11/17/2011 06:11:01,  2010.17, 1210.48, 1528.71, 209, 325,  53,      45,      69,      50,    503830.00,     36700.00,        10.00,
11/17/2011 06:21:01,  2010.17, 1205.15, 1542.36, 209, 325,  52,      45,      69,      50,    504100.00,     36700.00,        10.00,
11/17/2011 06:31:01,  2010.17, 1150.29, 1527.43, 209, 325,  53,      45,      69,      50,    504350.00,     36700.00,        10.00,
11/17/2011 06:41:01,  2010.17, 1188.20, 1529.18, 209, 325,  52,      45,      69,      50,    504620.00,     36700.00,        10.00,
11/17/2011 06:51:01,  2010.17, 1167.08, 1519.48, 209, 325,  53,      45,      68,      51,    504880.00,     36700.00,        10.00,
11/17/2011 07:01:01,  2010.17, 1217.37, 1521.50, 209, 325,  53,      45,      69,      51,    505130.00,     36700.00,        10.00,
11/17/2011 07:11:01,  2010.17, 1189.20, 1514.73, 209, 325,  53,      45,      69,      51,    505390.00,     36700.00,        10.00,
11/17/2011 07:21:01,  2010.17, 1124.10, 1506.58, 209, 325,  53,      44,      68,      51,    505640.00,     36700.00,        10.00,
11/17/2011 07:31:01,  2010.17, 1158.86, 1511.09, 209, 325,  53,      44,      68,      51,    505880.00,     36800.00,        10.00,
11/17/2011 07:41:01,  2010.17, 1143.58, 1497.00, 209, 325,  54,      45,      68,      51,    506130.00,     36800.00,        10.00,
11/17/2011 07:51:01,  2010.17, 1217.84, 1489.47, 209, 325,  54,      44,      68,      51,    506370.00,     36800.00,        10.00,
11/17/2011 08:01:01,  2010.17, 1217.06, 1470.76, 209, 325,  55,      44,      68,      51,    506600.00,     36800.00,        10.00,
11/17/2011 08:11:01,  2010.17, 1185.72, 1459.24, 209, 325,  55,      45,      68,      51,    506830.00,     36800.00,        10.00,
11/17/2011 08:21:01,  2010.17, 1190.35, 1456.46, 209, 325,  55,      44,      68,      51,    507060.00,     36800.00,        10.00,
11/17/2011 08:31:01,  2010.17, 1162.61, 1458.38, 209, 325,  55,      44,      68,      51,    507290.00,     36800.00,        10.00,
11/17/2011 08:41:01,  2010.17, 1202.35, 1425.70, 209, 325,  57,      45,      68,      51,    507490.00,     36800.00,        10.00,
11/17/2011 08:51:01,  2010.17, 1187.00, 1428.52, 209, 325,  57,      45,      68,      51,    507720.00,     36800.00,        10.00,
