1006010059,,,,,,,,,,,,,,,,
Date,Sensor1 (S1),Sensor2 (S2),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Level (AI_1),Level (AI_2),Level (AI_3),Level (AI_4),Level (AI_6),FlowMeter Rate (AI_5),FlowMeter Rate (AI_8),FlowMeter Total (AI_5),FlowMeter Total (AI_8),FlowMeter Rate (DI_B),FlowMeter Total (DI_A),FlowMeter Total (DI_B)
,Boiler 1 Cond.,Boiler 2 Cond.,Boiler 1 Cond.,Boiler 2 Cond.,PP3060M,WT3462,WT3516,WT3730,AF1025,Blr 1 FW,Blr 2 FW,Blr 1 FW,Blr 2 FW,Combined Boiler,Boiler Make Up,Combined Boiler
,µS,µS,F,F,Gallons,Gallons,Gallons,Gallons,Gallons,gal/min.,gal/min.,gal,gal,GPM,Gallons,Gallons
11/28/2011 4:18,2622.77,1946.63,324,289,57,7,5,96,95,148.11,173.54,37973.3,47056.07,326.69,31900,84683.54
11/28/2011 4:28,2721.32,2638.86,322,302,57,7,4,97,95,132.99,188.22,39445.18,48802.59,350.42,33200,87869.74
11/28/2011 4:38,2679.69,2638.86,320,302,57,7,5,96,95,136.99,195.15,40909.51,50615.27,321.31,34400,91136.31
11/28/2011 4:48,2684.43,2638.86,321,302,56,7,5,96,95,141.44,181.9,42373.94,52419.27,322.9,35600,94378.72
11/28/2011 4:58,2684.43,1911.94,321,299,57,7,4,96,95,146.6,179.68,43855.16,54177.83,352.98,36700,97590.88
11/28/2011 5:08,2684.43,2675.8,321,301,57,7,4,96,95,148.47,177.81,45305.18,55936.43,339.16,38000,100788.18
11/28/2011 5:18,2734.84,2675.8,322,301,57,7,4,96,95,144.46,210.98,46758.51,57724.15,356.41,39200,104028.65
11/28/2011 5:28,2578.42,2675.8,324,301,57,8,4,96,95,137.44,207.96,48225.98,59584.23,340.26,40400,107328.2
11/28/2011 5:38,2692.77,1691.72,321,303,57,8,4,96,95,153.36,176.21,49733.53,61413.52,335.86,41700,110661.13
11/28/2011 5:48,2692.77,2666.25,321,302,57,7,4,96,95,148.11,177.19,51175.98,63207.92,297.7,42900,113864.96
11/28/2011 5:58,2692.77,2666.25,321,302,56,7,4,96,95,143.04,181.19,52619.73,65006.78,295.5,44100,117100.62
11/28/2011 6:08,2687.37,2666.25,323,302,57,8,3,96,95,144.55,196.75,54066.29,66896.46,316.78,45300,120447.53
11/28/2011 6:18,2661.06,1796.56,326,301,57,7,3,96,95,141.8,196.49,55584.07,68868.06,339.53,46700,123962.63
11/28/2011 6:28,2632.93,2682.9,324,303,56,7,3,96,95,133.53,193.11,57042.1,70820.47,319.84,48000,127373.07
11/28/2011 6:38,2675.1,2682.9,322,303,56,7,3,96,95,135.66,188.48,58488.62,72743,353.11,49300,130746.91
11/28/2011 6:48,2675.1,2682.9,322,303,56,7,3,96,95,139.22,190.53,59945.55,74587.91,328.52,50500,134032.08
11/28/2011 6:58,2675.1,1777.15,322,302,56,8,3,96,95,155.14,187.24,61440.51,76397.55,349.32,51600,137327.48
11/28/2011 7:08,2735.72,1862.4,320,282,56,7,3,96,95,148.73,190.71,62970.09,78231.61,327.79,53000,140683.14
11/28/2011 7:18,2721.03,2774.2,325,286,56,7,3,96,95,146.69,201.47,64486.98,80131.96,368.52,54300,144082.48
11/28/2011 7:28,2679.8,1808.03,321,287,56,8,2,96,95,143.22,171.23,65992.77,82006.45,335,55700,147443.16
11/28/2011 7:38,2679.8,1728.12,321,286,56,7,3,96,95,148.2,191.06,67508.73,83825.87,337.57,57000,150782.13
11/28/2011 7:48,2679.8,2681.42,321,286,56,7,3,96,95,144.2,185.82,68964.87,85659.39,334.52,58200,154034.83
11/28/2011 7:58,2727.28,2681.42,321,286,56,7,2,96,95,138.77,206.62,70423.07,87497.13,327.91,59400,157314
11/28/2011 8:08,2749.77,2681.42,325,286,56,7,2,96,95,139.13,217.3,71886.68,89414.97,358.86,60700,160702.19
11/28/2011 8:18,2607.79,1781.5,324,300,56,7,2,96,95,152.65,204.49,73386.66,91342.49,389.68,61900,164119.45
11/28/2011 8:28,2540.67,2616.67,324,301,56,7,2,96,95,144.02,207.87,74823.35,93291.51,375.73,63200,167520.45
11/28/2011 8:38,2656.57,2616.67,322,301,56,7,2,96,95,139.84,190.88,76267.95,95185.38,328.89,64500,170841.02
11/28/2011 8:48,2656.57,2616.67,322,301,56,8,2,95,95,135.13,188.84,77726.55,97051.78,319.72,65700,174146.31
11/28/2011 8:58,2656.57,2630.07,322,300,56,7,2,96,95,136.99,191.42,79241.21,98913.74,332.93,66900,177526.34
11/28/2011 9:08,2641.71,2630.07,323,300,56,7,1,96,95,147.93,204.58,80685.99,100818.87,345.28,68200,180880.83
11/28/2011 9:18,2554.15,2630.07,326,300,56,7,2,96,95,149.18,199.87,82134.46,102758.41,313.72,69400,184271.34
11/28/2011 9:28,2649.39,1770.26,325,273,56,7,2,96,95,149.89,191.68,83575.4,104634.43,380.5,70700,187580.95
11/28/2011 9:38,2649.39,2697.08,325,298,56,7,1,96,95,128.72,194.89,85072.55,106504.89,298.07,71900,190957.2
11/28/2011 9:48,2649.39,2697.08,325,298,56,7,1,96,95,133.53,195.15,86528.71,108364.87,298.43,73100,194265.64
11/28/2011 9:58,2598.32,2697.08,324,298,56,7,1,96,95,145.8,211.69,87992.26,110277.06,323.02,74300,197640.56
11/28/2011 10:08,2596.18,1672.94,326,298,56,7,2,96,95,153.09,209.65,89452.11,112229.55,378.91,75600,201042.2
11/28/2011 10:18,2658.11,2854.3,325,285,56,7,2,96,95,154.96,188.57,90976.87,114121.92,381.73,76900,204447.22
11/28/2011 10:28,2658.11,1923.86,325,287,56,7,1,96,95,152.73,197.29,92479.26,115992.08,318.98,78200,207828.7
11/28/2011 10:38,2658.11,2685.92,325,287,55,7,1,95,95,148.38,188.57,94006.72,117838.62,312.99,79400,211192.47
11/28/2011 10:48,2608.45,2685.92,324,287,55,7,0,95,95,150.96,194.17,95448.26,119735.88,374.39,80700,214514.69
11/28/2011 10:58,2603.16,2685.92,325,287,55,7,0,96,95,148.38,188.39,96888.63,121641.16,331.82,81900,217854.95
11/28/2011 11:08,2687.04,2973.75,321,270,55,7,1,95,95,146.78,189.37,98334.4,123485,308.71,83200,221122.14
11/28/2011 11:18,2687.04,1661.43,321,287,55,7,0,95,94,149.35,185.37,99861.19,125323.09,311.64,84400,224472.34
11/28/2011 11:28,2687.04,2668.19,321,287,55,7,0,95,95,145.35,184.57,101381.48,127176.87,312.5,85700,227852.98
11/28/2011 11:38,2718.35,2668.19,325,287,55,7, Invalid,95,95,145.8,197.55,102819.63,129071.6,328.77,87000,231173.77
11/28/2011 11:48,2660.84,2668.19,324,287,55,7,0,95,95,144.11,195.24,104259.1,130978.02,330.23,88200,234519.11
11/28/2011 11:58,2696.64,2326.43,321,277,55,7, Invalid,95,95,141.35,192.84,105707.79,132827.8,286.82,89500,237806.17
11/28/2011 12:08,2696.64,1795.68,321,287,55,7, Invalid,96,95,148.91,192.22,107218.41,134676,375.98,90700,241153.78
11/28/2011 12:18,2696.64,2640.81,321,288,55,7, Invalid,95,95,148.2,185.1,108748.8,136525.63,350.54,92000,244528.52
11/28/2011 12:28,2755.63,2640.81,322,288,55,8, Invalid,95,95,144.37,192.04,110191.47,138427.88,372.31,93300,247861
11/28/2011 12:38,2635.56,2640.81,325,288,55,7, Invalid,95,95,147.49,193.46,111627.86,140328.86,327.05,94600,251216.77
11/28/2011 12:48,2597.41,1815.5,323,280,55,7, Invalid,95,95,142.95,187.24,113076.73,142237.23,359.1,95900,254560.86
11/28/2011 12:58,2637.47,2658.57,324,287,55,7, Invalid,95,95,147.04,178.97,114552.81,144098.52,321.92,97100,257879.72
11/28/2011 13:08,2637.47,2658.57,324,287,55,7, Invalid,95,94,138.68,178.17,116002.32,145929.34,324,98300,261149.06
11/28/2011 13:18,2637.47,2658.57,324,287,55,8, Invalid,95,95,140.82,191.06,117456.43,147753.28,323.75,99600,264409.66
11/28/2011 13:28,2628.11,1539.24,323,286,54,8, Invalid,95,94,156.11,199.24,118939.51,149617.05,373.17,100700,267741.84
11/28/2011 13:38,2678.89,1801.12,321,288,54,7, Invalid,95,94,155.58,183.15,120466.24,151536.22,337.45,102200,271193.09
11/28/2011 13:48,2678.89,2670.71,321,288,54,8, Invalid,95,95,135.75,184.57,121929.38,153385.14,283.76,103400,274503.53
11/28/2011 13:58,2678.89,2670.71,321,288,54,7, Invalid,95,94,131.92,177.28,123387.49,155214.5,306.75,104600,277777.53
11/28/2011 14:08,2911.17,2670.71,308,288,54,7, Invalid,95,94,142.06,182.52,124835.66,157036.91,309.44,105800,281037.03
11/28/2011 14:18,2736.22,1951.82,323,287,54,7, Invalid,95,94,162.07,192.57,126318.39,158931.31,387.96,107100,284421.09
11/28/2011 14:28,2682.02,2683.61,321,288,54,7, Invalid,95,94,148.64,160.2,127829.43,160837.2,329.87,108500,287833.25
11/28/2011 14:38,2682.02,2683.61,321,288,54,7, Invalid,95,94,144.64,165.45,129258.7,162660.97,303.82,109600,291075.41
11/28/2011 14:48,2682.02,2683.61,321,288,54,7, Invalid,95,95,152.38,169.99,130696.71,164474.48,317.03,110800,294315.72
11/28/2011 14:58,2841.83,2921.1,313,275,54,7, Invalid,95,94,152.02,173.99,132137.23,166304.59,301,112000,297567.84
11/28/2011 15:08,2639.48,1664.64,324,287,54,8, Invalid,95,94,155.67,188.13,133650.38,168204.38,310.79,113400,300978.69
11/28/2011 15:18,2683.28,2670.94,321,289,54,7, Invalid,95,94,143.04,183.24,135167.45,170099.42,310.54,114800,304397.25
11/28/2011 15:28,2683.28,2670.94,321,289,54,7, Invalid,95,94,148.2,182.26,136612.14,171925.73,352.13,115900,307632.88
11/28/2011 15:38,2683.28,2670.94,321,289,54,7, Invalid,95,94,154.25,184.3,138050.23,173745.19,329.62,117100,310873.63
11/28/2011 15:48,2729.69,2077.63,317,277,54,7, Invalid,95,94,157.54,196.31,139500.92,175584.91,358.98,118300,314136.31
11/28/2011 15:58,2689.41,1997.03,324,286,54,8, Invalid,95,94,153.18,202.44,141015.66,177496.75,343.2,119700,317582.53
11/28/2011 16:08,2564.1,2656.71,327,288,54,7, Invalid,94,94,148.2,200.49,142532.27,179409.22,361.55,121100,321009.81
11/28/2011 16:18,2666.64,2656.71,324,288,54,7, Invalid,95,94,149.44,186.08,143966.09,181258.33,339.9,122200,324273.56
11/28/2011 16:28,2666.64,2656.71,324,288,54,8, Invalid,95,94,146.86,190.26,145407.88,183081.81,340.26,123500,327533.84
11/28/2011 16:38,2666.64,1856.02,324,279,54,7, Invalid,95,94,151.93,190.44,146861.73,184916.61,353.23,124600,330804.94
11/28/2011 16:48,2754.55,1700.67,323,285,54,8, Invalid,95,94,149.98,196.84,148384.36,186821.63,346.87,126000,334245.06
11/28/2011 16:58,2575.71,2657.19,323,287,54,7, Invalid,95,94,142.51,187.5,149903.05,188735.14,337.7,127400,337705.06
11/28/2011 17:08,2642.93,2657.19,324,287,54,7, Invalid,95,94,143.04,174.61,151344.56,190645.48,265.78,128600,341049.44
11/28/2011 17:18,2642.93,2657.19,324,287,54,8, Invalid,95,94,148.82,148.2,152787.34,192445.28,301.74,129800,344273.78
11/28/2011 17:28,2642.93,1755.88,324,297,54,8, Invalid,95,94,151.84,174.7,154232.5,194255.41,341.24,131000,347518.63
11/28/2011 17:38,3007.64,2647.11,301,294,54,7, Invalid,95,94,144.02,181.55,155715.08,196097.8,364.48,132300,350825.31
11/28/2011 17:48,2617.42,2647.11,326,294,54,7, Invalid,95,94,138.68,198,157170.45,197998.63,332.19,133600,354166.94
11/28/2011 17:58,2565.8,2647.11,323,294,54,8, Invalid,95,94,134.15,202.53,158629.58,199945.36,327.67,134800,357563.97
11/28/2011 18:08,2684.72,1621.39,322,300,54,7, Invalid,95,94,151.93,193.02,160111.48,201801.27,330.97,136100,360893.91
11/28/2011 18:18,2684.72,2649.78,322,301,54,7, Invalid,95,94,146.6,189.28,161564.23,203649.28,385.27,137300,364170.94
11/28/2011 18:28,2684.72,2649.78,322,301,54,7, Invalid,95,94,140.64,190.44,163007.72,205487.33,361.79,138600,367434.25
11/28/2011 18:38,2661.98,2649.78,323,301,54,7, Invalid,95,94,134.77,203.25,164470.22,207377.8,322.53,139800,370788.53
11/28/2011 18:48,2561.17,2642.87,325,302,54,8, Invalid,95,94,142.33,186.62,165986.97,209283.34,339.41,141200,374216.09
11/28/2011 18:58,2662.37,2642.47,324,302,54,8, Invalid,95,94,148.38,188.57,167418.63,211136.23,336.23,142400,377502.53
11/28/2011 19:08,2662.37,2642.47,324,302,54,7, Invalid,95,94,152.2,185.82,168859.44,212971.09,333.9,143600,380759.97
11/28/2011 19:18,2662.37,2642.47,324,302,53,7, Invalid,95,94,148.29,183.06,170304.55,214800.09,288.53,144800,384015.25
11/28/2011 19:28,2717.81,2689.98,324,303,53,7, Invalid,95,94,129.08,205.2,171825.56,216686.94,314.21,146100,387432.13
11/28/2011 19:38,2477.17,2689.98,323,303,54,8, Invalid,94,94,144.91,199.24,173275.2,218594.72,348.7,147400,390790.72
11/28/2011 19:48,2677.9,2689.98,323,303,54,7, Invalid,94,94,146.15,189.73,174723,220440.2,324.12,148600,394086.94
11/28/2011 19:58,2677.9,1868.09,323,296,54,7, Invalid,94,94,156.56,189.02,176169.41,222273.73,359.59,149800,397368.06
11/28/2011 20:08,2677.9,1732.95,323,303,54,7, Invalid,95,94,158.69,179.86,177694.16,224114.14,302.84,151100,400713.06
11/28/2011 20:18,2627.88,2691.34,324,302,53,8, Invalid,95,94,155.4,199.95,179152.23,226020.95,300.15,152300,404078.31
11/28/2011 20:28,2551.56,2691.34,324,302,53,8, Invalid,95,94,151.22,188.13,180607.8,227923.06,312.62,153600,407406.5
11/28/2011 20:38,2676.88,2691.34,323,302,53,7, Invalid,95,94,144.91,177.37,182057.14,229775.08,316.9,154900,410681.63
11/28/2011 20:48,2676.88,2036.39,323,301,53,8, Invalid,95,94,148.02,187.42,183577.8,231595.44,275.68,156000,414033.84
11/28/2011 20:58,2676.88,2179.73,323,301,53,7, Invalid,94,94,150.07,179.06,185097.69,233438.86,312.26,157300,417401.09
11/28/2011 21:08,2795.75,2695.08,324,301,53,7, Invalid,94,94,146.95,199.87,186541.66,235333.41,390.53,158600,420733.44
11/28/2011 21:18,2546.44,2695.08,326,301,54,7, Invalid,95,94,150.51,197.91,187989.11,237230.81,359.71,159800,424082.59
11/28/2011 21:28,2692.52,2695.08,324,301,53,8, Invalid,95,94,144.29,189.64,189450.98,239097.19,354.94,161100,427397.81
11/28/2011 21:38,2692.52,1886.59,324,296,53,7, Invalid,95,94,143.13,185.01,190968.39,240931.59,323.39,162300,430757.25
11/28/2011 21:48,2692.52,2707.4,324,299,53,7, Invalid,95,94,144.91,192.31,192488.13,242765.34,319.72,163600,434106.25
11/28/2011 21:58,2764.67,2697.85,323,299,53,7, Invalid,95,94,150.78,194,193932.61,244657.8,346.38,164800,437446.31
11/28/2011 22:08,2635.74,2697.85,324,299,53,7, Invalid,95,94,141.17,184.21,195383.55,246550.47,337.7,166100,440776.75
11/28/2011 22:18,2697.81,2697.85,324,299,53,7, Invalid,95,94,144.29,191.95,196837.73,248446.61,338.31,167400,444113.91
11/28/2011 22:28,2697.81,2672,324,303,53,8, Invalid,95,94,124.1,175.41,198351.11,250266.56,303.69,168600,447444.63
11/28/2011 22:38,2697.81,2672,324,303,53,8, Invalid,95,94,143.4,157.89,199813.3,252060.09,295.01,169800,450671.34
11/28/2011 22:48,3000.79,2672,301,303,53,8, Invalid,95,94,143.93,176.57,201264.92,253874.97,335.98,171000,453934.94
11/28/2011 22:58,2652.26,1873.15,325,295,53,7, Invalid,95,94,153.27,193.37,202723.2,255774.56,322.16,172300,457275.81
11/28/2011 23:08,2696.32,1733.32,324,302,53,7, Invalid,94,94,156.11,191.6,204237.2,257714.64,318.25,173600,460746.28
11/28/2011 23:18,2696.32,2686.08,324,302,53,7, Invalid,94,94,149.53,184.84,205679.17,259578.7,357.75,174800,464051.38
11/28/2011 23:28,2696.32,2686.08,324,302,53,7, Invalid,95,94,151.13,182.44,207130.83,261421.7,323.75,176000,467348.03
11/28/2011 23:38,2955.25,2686.08,308,302,53,7, Invalid,94,94,146.42,189.64,208590.25,263261.59,279.97,177200,470618.94
11/28/2011 23:48,2612.2,2028.06,326,297,53,7, Invalid,95,94,142.86,188.39,210115.97,265199.94,332.56,178600,474102.25
11/28/2011 23:58,2698.43,1786.16,324,300,53,7, Invalid,95,94,149.89,171.14,211633.7,267155.56,305.16,179900,477576.53
11/29/2011 0:08,2698.43,2672.63,324,300,53,7, Invalid,94,94,145,170.96,1141.88,1503.44,321.43,1000,2640.66
11/29/2011 0:18,2698.43,2672.63,324,300,53,7, Invalid,95,94,149,186.88,2594.53,3359.07,335.37,2200,5962.94
11/29/2011 0:28,2871.1,2672.63,316,300,53,7, Invalid,94,94,143.66,192.04,4053.67,5210.41,317.15,3300,9284.6
11/29/2011 0:38,2692.64,1951.07,325,296,53,7, Invalid,94,94,137.08,201.91,5567.33,7152.44,381.6,4700,12756.35
11/29/2011 0:48,2630.18,2635.36,327,299,53,7, Invalid,94,94,149.44,203.33,7076.78,9111.5,398.61,6100,16227.72
11/29/2011 0:58,2664.69,2668.49,325,299,53,7, Invalid,94,94,145.09,201.02,8519.52,11015.64,324,7300,19573.22
11/29/2011 1:08,2664.69,2668.49,325,299,53,7, Invalid,94,94,144.46,189.37,9985.41,12880.7,335.49,8500,22879.46
11/29/2011 1:18,2664.69,2668.49,325,299,53,7, Invalid,94,94,142.06,186.53,11439.68,14748.11,371.33,9600,26217.01
11/29/2011 1:28,2689.29,1898.03,323,296,52,7, Invalid,94,94,141,200.31,12956.3,16680.06,280.33,11000,29690.11
11/29/2011 1:38,2476.73,2696.44,326,298,52,7, Invalid,94,94,129.26,195.86,14403.87,18635.45,308.34,12300,33104.73
11/29/2011 1:48,2689.98,2696.44,324,298,52,8, Invalid,94,94,136.02,191.15,15859.39,20503.95,331.46,13400,36413.56
11/29/2011 1:58,2689.98,2696.44,324,298,52,7, Invalid,94,94,138.15,188.84,17322.32,22373.31,304.67,14700,39739.33
11/29/2011 2:08,2689.98,1736.87,324,296,52,8, Invalid,94,94,155.05,190.08,18817.17,24216.68,377.2,15900,43076.88
11/29/2011 2:18,2770.45,2677.79,323,300,52,7, Invalid,94,94,141.17,204.58,20326.07,26132.42,388.33,17200,46505.8
11/29/2011 2:28,2619.79,2677.79,325,300,52,7, Invalid,94,94,144.55,200.22,21770.82,28055.61,315.56,18500,49843.63
11/29/2011 2:38,2632.12,2677.79,323,300,52,7, Invalid,94,94,149.35,196.75,23202.85,29980,350.66,19800,53215.3
11/29/2011 2:48,2664.45,1864.42,323,296,52,7, Invalid,94,94,152.29,192.48,24634.27,31910.77,380.75,21000,56588.47
11/29/2011 2:58,2668.8,2672.27,321,302,52,7, Invalid,94,94,133.61,195.95,26099.09,33775.73,343.08,22300,59898.64
11/29/2011 3:08,2668.8,2672.27,321,302,51,7, Invalid,93,94,139.84,190.88,27549.05,35634.41,358.12,23500,63188.61
11/29/2011 3:18,2668.8,2672.27,321,302,51,7, Invalid,94,94,138.59,186.79,29005.79,37481.25,303.2,24700,66480.81
11/29/2011 3:28,2665.93,1904.15,325,299,51,7, Invalid,94,94,156.74,173.99,30486.97,39396.42,337.57,26000,69895.27
11/29/2011 3:38,2726.12,1745.55,322,302,52,8, Invalid,94,94,153.45,188.93,31995.5,41333.25,317.03,27300,73349.35
11/29/2011 3:48,2425.95,1906.15,323,292,51,7, Invalid,94,94,158.34,189.55,33502.65,43281.88,333.9,28700,76813.39
11/29/2011 3:58,2656.47,1813.72,321,285,51,8, Invalid,94,94,152.02,180.57,35007.98,45157.13,292.07,29900,80196.22
11/29/2011 4:08,2656.47,1736.53,321,286,51,7, Invalid,93,94,149.71,183.06,36514.37,47021.4,340.51,31200,83568.67
11/29/2011 4:18,2656.47,2696.14,321,286,51,7, Invalid,93,94,134.77,175.77,37970.27,48884.48,284.98,32500,86870.6
11/29/2011 4:28,2737.31,2696.14,322,286,51,7, Invalid,94,94,141.97,196.66,39424.11,50798.86,334.76,33700,90228.37
11/29/2011 4:38,2656.53,2696.14,323,286,51,7, Invalid,93,94,147.13,198.27,40863.15,52719.22,344.3,35000,93556.8
11/29/2011 4:48,2567.4,1683.57,323,300,51,7, Invalid,94,94,160.12,193.46,42339.92,54656.15,348.83,36300,96978.39
11/29/2011 4:58,2637.43,2590.77,324,302,51,8, Invalid,94,94,147.75,180.92,43769.63,56537.18,353.11,37600,100285.63
11/29/2011 5:08,2637.43,2590.77,324,302,51,7, Invalid,94,94,148.38,184.21,45205.77,58392.38,309.69,38700,103547.27
11/29/2011 5:18,2637.43,2590.77,324,302,51,7, Invalid,93,94,148.2,192.66,46647.26,60247.8,368.76,39900,106825.58
11/29/2011 5:28,2626.29,2839.66,322,282,51,8, Invalid,94,94,151.04,211.34,48158.66,62167.36,379.77,41300,110244.64
11/29/2011 5:38,2555.01,1710.8,323,286,51,8, Invalid,94,94,150.24,184.48,49652.93,64101.22,339.53,42700,113661.31
11/29/2011 5:48,2679.41,2696.83,324,286,51,8, Invalid,94,94,142.95,175.94,51156.5,65970.92,339.53,44000,117026.81
11/29/2011 5:58,2679.41,2696.83,324,286,51,7, Invalid,94,94,146.42,187.15,52589,67824.74,330.6,45100,120285.52
11/29/2011 6:08,2679.41,2696.83,324,286,51,7, Invalid,93,94,144.29,187.42,54015.86,69673.38,341,46300,123541.73
11/29/2011 6:18,2719.63,2859.53,322,278,51,7, Invalid,93,94,153.53,194.09,55448.04,71581.2,338.43,47600,126891.67
11/29/2011 6:28,2657.83,2037.24,323,287,51,8, Invalid,93,93,148.2,188.75,56951.03,73528.55,301.25,48900,130338.19
11/29/2011 6:38,2656.34,2695.56,325,288,51,8, Invalid,93,94,145.71,193.02,58454.52,75489.13,313.72,50300,133796.44
11/29/2011 6:48,2656.34,2695.56,325,288,51,7, Invalid,93,94,147.31,168.3,59879.87,77328.16,298.19,51500,137051.55
11/29/2011 6:58,2656.34,2695.56,325,288,51,7, Invalid,93,94,149.53,169.81,61308.91,79177.63,343.57,52700,140310.42
11/29/2011 7:08,3137.92,1797.01,292,280,51,7, Invalid,93,94,154.6,181.37,62747.53,81027.01,347.24,53900,143568.97
11/29/2011 7:18,2709.58,1798.62,323,287,51,8, Invalid,93,94,152.02,194.97,64260.23,82970.19,345.28,55200,147037.58
11/29/2011 7:28,2610.46,1690.37,326,288,51,7, Invalid,93,94,149,189.91,65764.36,84923.63,322.65,56600,150501.66
11/29/2011 7:38,2625.3,2665.52,328,288,51,7, Invalid,93,93,142.95,188.84,67202.65,86865.76,327.42,57900,153866.75
11/29/2011 7:48,2667.67,2665.52,327,288,51,8, Invalid,93,93,139.48,159.85,68641.33,88774.41,272.87,59200,157187.17
11/29/2011 7:58,2667.67,2665.52,327,288,50,7, Invalid,93,94,135.48,180.66,70084.44,90615.84,309.08,60400,160460.2
11/29/2011 8:08,2667.67,1871.56,327,287,50,7, Invalid,93,94,147.58,186.7,71582.38,92463.23,341.73,61600,163801.41
11/29/2011 8:18,2642.43,1874.48,317,288,50,8, Invalid,93,93,148.02,197.2,73084.88,94340.57,345.03,62900,167173.27
11/29/2011 8:28,2810.47,2692.29,322,288,50,8, Invalid,93,93,137.88,233.84,74526.05,96319.77,425.88,64200,170593.03
11/29/2011 8:38,2573.06,2692.29,326,288,50,7, Invalid,93,94,132.55,194.26,75969.2,98272.59,306.51,65500,173978.03
11/29/2011 8:48,2686.31,2692.29,325,288,50,7, Invalid,93,94,139.57,186.17,77415.77,100131.52,330.97,66700,177265.66
11/29/2011 8:58,2686.31,2200.3,325,287,50,8, Invalid,93,94,148.64,182.7,78918.33,101980.27,331.21,67900,180606.2
11/29/2011 9:08,2686.31,2036.69,325,288,50,7, Invalid,93,93,146.24,179.59,80414.91,103827.66,295.13,69200,183933.17
11/29/2011 9:18,2803.56,2672.32,322,288,50,8, Invalid,93,94,138.06,194.17,81858.01,105759.32,342.22,70500,187326.59
11/29/2011 9:28,2652.25,2672.32,323,288,50,8, Invalid,93,94,141.53,197.82,83302.86,107704.61,343.57,71800,190730.23
11/29/2011 9:38,2594.64,2672.32,326,288,50,8, Invalid,93,93,143.93,191.15,84732.42,109646.86,326.93,73000,194101.14
11/29/2011 9:48,2644.48,2719.65,326,287,138,8, Invalid,93,93,152.47,182.08,86235.83,111524.31,310.79,74400,197480.09
11/29/2011 9:58,2644.48,1876.12,326,288,163,7, Invalid,93,94,149.8,183.68,87726.53,113398.16,324.73,75600,200846.63
11/29/2011 10:08,2644.48,2668.8,326,288,162,7, Invalid,134,93,146.15,191.68,89163.68,115270.75,314.09,76800,204128.02
11/29/2011 10:18,2687.34,2668.8,322,288,162,7, Invalid,149,94,139.75,201.56,90603.52,117184.08,349.93,78100,207489.92
11/29/2011 10:28,2599.34,2668.8,325,288,163,93, Invalid,149,94,140.64,192.31,92041.09,119129.3,359.47,79400,210859.8
11/29/2011 10:38,2678.59,2682.66,325,288,162,161, Invalid,149,94,143.66,192.48,93544.09,121025.67,339.9,80800,214432.03
11/29/2011 10:48,2678.59,2675.22,325,288,162,161,98,149,93,146.33,193.02,94966.31,122909.38,335.49,82000,217728.47
11/29/2011 10:58,2678.59,2675.22,325,288,162,161,114,149,93,149.35,186.35,96394.4,124786.58,307.97,83200,221039.25
11/29/2011 11:08,2699.62,2675.22,322,288,162,161,114,149,93,151.76,209.83,97829.12,126716.89,353.35,84500,224395.58
11/29/2011 11:18,2526.45,1935.38,328,287,162,160,114,149,94,145.44,195.69,99333.77,128666.78,382.83,85900,227849.22
11/29/2011 11:28,2643.34,2750.42,328,288,162,160,113,149,93,144.91,200.31,100839.37,130631.7,347.97,87300,231344.45
11/29/2011 11:38,2547.18,1723.07,321,288,162,160,113,149,94,146.42,205.47,102326.9,132592.63,324.98,88600,234795.55
11/29/2011 11:48,2700.52,2699.44,321,288,162,160,113,149,93,146.69,204.85,103827.85,134559.48,384.66,90000,238265.63
11/29/2011 11:58,2630.39,2699.44,319,288,162,160,113,149,93,141.53,205.29,105248.69,136514.63,291.59,91300,241646.94
